tolerance,iterations,dataset_id,mae,mse,rmse,mape,unique_subsets,total_subsets
0.5,1,0,1.7310763888888892,7.047528177358909,2.654718097531056,114.77900331972938,5,5
0.5,1,1,1.6830357142857144,6.605690192743765,2.5701537293990344,130.85509131796803,2,2
0.5,1,2,1.28125,3.8622138959750587,1.9652516113655927,128.16942664979712,6,6
0.5,1,3,1.1331845238095237,2.824677136479591,1.68067758254806,135.00616648858016,3,3
0.5,1,4,0.9797619047619055,1.5292389455782336,1.2366240114029137,82.05928012929697,6,6
0.5,1,5,1.1991071428571427,3.2208266014739233,1.7946661532089814,95.34870650422461,6,6
0.5,1,6,0.9998263888888891,2.4188151140085674,1.555254035200863,97.42088797300146,3,3
0.5,1,7,0.9312500000000017,1.7016287556689385,1.3044649307930583,86.87575490070503,7,7
0.5,1,8,1.1793154761904758,2.640513757007434,1.6249657710264034,108.03111214281991,3,3
0.5,1,9,1.1282076719576717,3.1841719255217518,1.7844248164385497,82.31534494407207,5,5
0.5,1,10,1.0513392857142856,1.7683357249149665,1.3297878495891615,101.54558409600212,6,6
0.5,1,11,1.060267857142857,2.34496129180839,1.5313266443866214,90.53174512714763,6,6
0.5,1,12,1.37891865079365,4.306191696586039,2.07513654890131,120.50731441570659,5,5
0.5,1,13,1.564285714285714,5.732017963435372,2.394163311772063,113.26633094251126,3,3
0.5,1,14,1.3316468253968257,3.301264300280298,1.8169381663337634,127.55849113294062,4,4
0.5,1,15,1.5543154761904765,5.028426605017004,2.242415350691527,125.06738276765815,4,4
0.5,1,16,1.0033730158730156,2.3176619943888035,1.5223869397721472,81.48530534798557,4,4
0.5,1,17,1.2241567460317455,3.366824018959433,1.8348907376079462,111.09032240645462,3,3
0.5,1,18,1.195386904761904,2.9965637400793597,1.7310585605574873,103.46415666763957,4,4
0.5,1,19,1.1307870370370372,3.8128215020576137,1.9526447454817821,40.11595047898203,8,8
0.5,1,20,1.0139219576719576,2.483519870139413,1.5759187384314628,84.65533959272852,4,4
0.5,1,21,1.5538194444444444,4.075145689641597,2.0186990091743735,115.49621557915177,2,2
0.5,1,22,0.2597222222222222,0.1947398589065255,0.4412933932278224,38.74643348518647,8,8
0.5,1,23,1.2792410714285714,2.3606341234410433,1.5364355253120918,129.55678607023256,3,3
0.5,1,24,0.8111607142857141,1.3722740398242623,1.1714410099634818,63.25306715211801,7,7
0.5,1,25,1.6184027777777779,5.993643658273495,2.4481919161441357,108.33569173650999,8,8
0.5,1,26,1.2712797619047622,2.853407738095239,1.6892032850119725,114.9440347082614,4,4
0.5,1,27,1.1546874999999996,4.716503094293271,2.1717511584648164,50.92996935796024,7,7
0.5,1,28,1.2186011904761902,3.31730893920068,1.8213481103843603,105.11553814658812,5,5
0.5,1,29,1.1136656746031754,2.0801750381865727,1.4422811924817478,163.0118364919782,5,5
0.5,1,30,1.4768353174603175,5.0913966049382715,2.2564123304348147,133.46336038833132,1,1
0.5,1,31,1.4591836734693877,3.3058017492711365,1.8181863901347233,132.59764147311307,2,2
0.5,1,32,1.6595651455026446,7.3309807518686405,2.707578392562003,97.91168856468036,5,5
0.5,1,33,0.8378472222222214,1.908487172067897,1.3814800657511845,43.434147610590124,8,8
0.5,1,34,1.004811507936508,1.7599025848765435,1.3266132009280411,70.43305982274511,5,5
0.5,1,35,1.0706845238095235,2.4408814306972793,1.5623320487966952,81.23662844763868,6,6
0.5,1,36,1.5137648809523816,5.380570879393427,2.319605759475827,135.43929849521678,4,4
0.5,1,37,0.6215277777777757,0.9016685956790051,0.949562317954438,39.47681866337727,3,3
0.5,1,38,1.1666666666666667,1.8453975340136057,1.3584540971315908,153.47584464591435,5,5
0.5,1,39,0.9236111111111113,1.8892143211451247,1.374486930147073,56.15644750883647,7,7
0.5,1,40,1.8862351190476185,8.136051764455779,2.8523765116926234,140.697404735135,1,1
0.5,1,41,1.4348544973544974,3.5929504604696816,1.8955079689807905,103.28170826313428,3,3
0.5,1,42,0.8413194444444446,1.010393912194508,1.0051835216489116,66.01508766510209,7,7
0.5,1,43,1.4788690476190478,3.154232016880827,1.776015770448232,116.26058859075185,4,4
0.5,1,44,0.9718749999999989,2.74983604379251,1.6582629597842766,62.03352397053236,4,4
0.5,1,45,1.203819444444445,2.6116685563114155,1.6160657648472774,143.9197418593388,4,4
0.5,1,46,1.0159970238095242,2.4360261656746043,1.5607774234895264,85.57698181680951,5,5
0.5,1,47,1.4009920634920636,3.4996643912194525,1.870738996017203,114.36312377195965,7,7
0.5,2,0,1.2189980158730158,2.1497975225970025,1.4662187840145149,85.00325375845318,9,9
0.5,2,1,1.2946428571428572,2.376523526077097,1.5415977186273653,104.1956177961628,5,5
0.5,2,2,1.0677083333333326,1.5288805626417206,1.2364790991528003,92.86840505107203,3,3
0.5,2,3,0.8251488095238094,1.0030625531462583,1.0015301059610031,103.15905478763987,6,6
0.5,2,4,0.6889880952380963,0.7122746598639487,0.8439636602745101,56.61316356235717,12,12
0.5,2,5,0.6910714285714286,0.7694873157596376,0.8772042611385547,59.096705021699414,12,12
0.5,2,6,0.686433531746031,0.6822513739292,0.8259850930429676,68.66045447928803,12,12
0.5,2,7,0.7681547619047608,0.821792446145124,0.9065276863643625,74.59696285932952,13,13
0.5,2,8,1.127132936507937,1.8456290843883856,1.358539320148072,115.8907731752136,8,8
0.5,2,9,0.950744047619048,1.1792529440402708,1.085934134301096,92.33270349880269,8,8
0.5,2,10,1.3911458333333333,4.32929182610544,2.0806950343828476,97.30308813339315,7,8
0.5,2,11,0.8809523809523809,1.0030714108560093,1.001534528039852,77.68811338494697,12,12
0.5,2,12,0.7676091269841272,0.7149094545225501,0.8455231839060062,69.06312260222562,11,11
0.5,2,13,1.1819940476190478,1.6318133503401366,1.2774244988805157,112.99785937836245,9,9
0.5,2,14,1.3999751984126987,4.582030669327917,2.1405678380579105,116.69442009830951,9,10
0.5,2,15,1.3694196428571441,2.43467660501701,1.5603450275554474,117.90744586802884,5,8
0.5,2,16,0.8026455026455028,1.0696605889655249,1.0342439697506216,63.19788769352934,8,8
0.5,2,17,0.9450396825396818,1.2861568562610213,1.1340885575037873,89.48624677694306,6,6
0.5,2,18,0.9816964285714284,1.4170994543650788,1.190419864738941,86.23065208662351,8,8
0.5,2,19,0.5115740740740738,0.7503215020576126,0.8662110031958798,22.26266652055921,15,15
0.5,2,20,1.3100115740740743,3.9779209118060823,1.9944725898858782,94.27316284591178,6,7
0.5,2,21,1.0790922619047618,1.8247364634511212,1.3508280658363303,77.56622248312313,7,7
0.5,2,22,0.4174603174603175,0.5047597001763668,0.7104644256937619,58.446841881904795,9,9
0.5,2,23,0.9398065476190476,1.2541051055839003,1.1198683429688958,94.45343449903838,5,5
0.5,2,24,0.7337797619047621,0.7196326707766443,0.8483116589889852,56.6935217446801,14,14
0.5,2,25,1.4660218253968254,3.2044323487496853,1.7900928324390568,104.6440993651946,8,8
0.5,2,26,0.8729166666666668,1.1678422619047617,1.0806675075640804,92.92314115551419,6,6
0.5,2,27,1.0864087301587304,4.12331113000756,2.030593787542836,49.4247841889349,11,11
0.5,2,28,1.0639136904761899,1.275902689200679,1.1295586258360737,88.19012948740675,10,10
0.5,2,29,0.9058779761904754,1.112376799099268,1.054692751041396,74.67711696572148,6,6
0.5,2,30,1.1268849206349207,1.7985394620811288,1.3410963656952952,106.54815756294957,3,3
0.5,2,31,0.9857142857142858,1.4269752186588922,1.1945606801912125,90.22162874833585,5,5
0.5,2,32,0.8084077380952392,1.668137663244316,1.2915640376087885,50.88251953433044,11,11
0.5,2,33,0.5565972222222229,0.5708135609567916,0.755522045314888,30.597533686374284,14,16
0.5,2,34,0.7593749999999999,0.8536835868606696,0.9239499915367009,54.404738697883715,11,11
0.5,2,35,0.7061011904761909,0.7024141687925177,0.8381015265422905,56.00275003761834,12,12
0.5,2,36,1.420684523809523,2.6946054776077064,1.6415253508879193,112.17680144014581,6,6
0.5,2,37,0.6215277777777757,0.9355227623456752,0.9672242564915725,45.57492158516413,14,14
0.5,2,38,0.9345238095238093,1.222257653061224,1.1055576208688644,100.0115978528719,4,4
0.5,2,39,0.846130952380952,1.1129990433673462,1.0549876982066408,56.89885935558018,13,13
0.5,2,40,1.3828869047619046,2.5848612882653055,1.6077503812051501,114.0674521234987,6,6
0.5,2,41,0.7479497354497353,0.870928717744814,0.9332356174861812,63.40702835134313,5,5
0.5,2,42,0.7386408730158729,0.9230923248929206,0.9607769381562614,48.08109882104012,14,14
0.5,2,43,1.6362103174603173,6.216843624023682,2.493359906636762,105.91846755743181,7,8
0.5,2,44,0.969568452380951,2.573719972363939,1.604281762149012,63.05827704376018,12,12
0.5,2,45,0.5623511904761902,0.5239205404383972,0.7238235561505284,40.7522305640184,7,7
0.5,2,46,1.1351934523809533,1.8506467013888905,1.3603847622598875,91.46399310774684,10,10
0.5,2,47,1.0219742063492068,1.5491807602670713,1.2446609017186454,79.79373078871237,10,10
0.5,3,0,0.9045386904761903,0.9778605186287475,0.988868301963789,65.24634438430479,12,12
0.5,3,1,1.3288690476190474,2.8814838435374144,1.6974934001454658,111.41305529625546,5,7
0.5,3,2,0.9218750000000001,1.0019088364512474,1.0009539632027276,105.5775141935983,8,9
0.5,3,3,0.976934523809524,1.6183279301303863,1.2721351854777017,94.87171528451812,6,7
0.5,3,4,0.7068452380952375,0.8097945011337858,0.8998858267212491,51.97605946178804,18,18
0.5,3,5,0.7046130952380955,0.9868484268707489,0.9934024495997325,55.356288214442785,17,18
0.5,3,6,0.7466765873015866,0.8938895187704694,0.9454573066883927,68.8358616193191,10,11
0.5,3,7,0.9877976190476181,1.755894628684803,1.32510174276725,88.428337289445,18,20
0.5,3,8,0.836656746031746,1.0905922953672214,1.0443142704029382,90.7222118883237,12,13
0.5,3,9,0.9152281746031745,1.2973663699661966,1.1390199164045363,71.38157938872165,12,12
0.5,3,10,0.8296874999999985,0.7714917268990905,0.8783460177510287,71.51341842794972,14,15
0.5,3,11,0.6439732142857143,0.4881904584750568,0.6987062748215854,56.05517680486775,16,18
0.5,3,12,0.7620535714285684,0.6650458632527039,0.8155034415946409,70.29670173312965,14,15
0.5,3,13,0.7261904761904763,0.6186003047052154,0.7865114777962338,71.35699951782718,13,15
0.5,3,14,0.7814732142857139,0.7183153915501379,0.8475348910517714,67.35916510023485,16,16
0.5,3,15,0.9229910714285728,1.0626527954931992,1.0308505204408636,80.41655366904925,12,12
0.5,3,16,0.24818121693121703,0.09065375475035717,0.30108761972282616,30.893302172622057,15,15
0.5,3,17,0.8076884920634921,0.7592678020282191,0.8713597431762722,86.82115913742783,14,15
0.5,3,18,0.608630952380953,0.6090823412698415,0.7804372756793729,68.12408864791885,8,9
0.5,3,19,0.5474537037037039,1.0905992798353923,1.0443176144427482,23.80738200888107,18,18
0.5,3,20,0.8427910052910048,1.3508596243281248,1.162264868404842,72.19774623561878,11,14
0.5,3,21,0.7415922619047619,0.8650266420225498,0.9300680846166853,63.389612924430885,7,8
0.5,3,22,0.15496031746031746,0.03925044091710758,0.1981172403328584,51.95416875728078,14,14
0.5,3,23,0.713467261904762,0.6195130916950115,0.7870915395905431,67.76101005296017,9,9
0.5,3,24,0.5135416666666668,0.4624774128401363,0.6800569188238116,46.94404704825212,19,21
0.5,3,25,1.0037698412698415,1.361922428114765,1.1670143221549447,72.48812899555867,19,19
0.5,3,26,0.8066964285714286,0.761468253968254,0.8726214837879331,77.0126688183656,10,10
0.5,3,27,0.3111111111111109,0.2588311366213147,0.5087544954310622,29.46280600618024,12,12
0.5,3,28,0.8485119047619045,1.1212027884070292,1.0588686360484143,70.41965948419542,11,15
0.5,3,29,0.8726934523809531,1.0978461691389534,1.047781546477582,78.33167203362001,12,12
0.5,3,30,1.085218253968254,1.8675870811287478,1.3665968978190854,105.07625791109416,5,6
0.5,3,31,1.2843537414965984,2.8779105928085515,1.6964405656575627,108.28360980584002,5,6
0.5,3,32,0.6658895502645508,0.9132310825564796,0.9556312482105634,47.6266762274372,17,18
0.5,3,33,0.3086805555555558,0.1942510609567905,0.4407392210330169,38.35823880560759,22,23
0.5,3,34,0.5976190476190476,0.4410368441358027,0.6641060488625312,45.88427581055412,18,18
0.5,3,35,0.8337053571428572,0.7979002799036283,0.8932526405802719,60.8788794765796,18,18
0.5,3,36,1.066145833333334,1.2649892821712034,1.1247174232540382,93.99027537701595,13,13
0.5,3,37,0.3888888888888907,0.4537519290123485,0.6736111111111132,26.443117998264494,17,17
0.5,3,38,0.805059523809524,1.0043757086167804,1.0021854661771843,91.64183481205161,15,16
0.5,3,39,0.4839781746031749,0.38715992299697677,0.622221763519227,51.99993041506299,17,17
0.5,3,40,1.5049107142857139,3.6997422406462572,1.9234714036466092,121.51002494344063,10,11
0.5,3,41,0.8702876984126982,1.3703727488294695,1.1706292106510368,71.88454818857241,7,7
0.5,3,42,0.44191468253968225,0.2343522455278405,0.48409941698770975,33.89161913131901,21,21
0.5,3,43,0.9144841269841268,1.369823948097757,1.1703947830103127,66.13906943649195,11,12
0.5,3,44,0.7429315476190484,1.2768449723639477,1.1299756512261439,47.10301362399248,16,16
0.5,3,45,0.2942956349206351,0.18680083144368856,0.43220461756405215,44.34742048007876,11,11
0.5,3,46,0.6979910714285709,0.5232781498015862,0.72337967195767,57.922871425025946,15,15
0.5,3,47,1.072073412698413,1.885246401801463,1.373042753085811,80.94996188669819,20,21
0.5,5,0,1.0619791666666671,2.015147224977955,1.4195588134973327,75.87049497575433,20,23
0.5,5,1,1.2383928571428573,1.9206901927437645,1.385889675531124,102.40566469313221,9,12
0.5,5,2,0.5750000000000006,0.49220645549886677,0.7015742694104928,52.98329435110598,17,18
0.5,5,3,0.49069940476190493,0.269677136479592,0.519304473771979,56.12492974275768,14,14
