tolerance,iterations,dataset_id,mae,mse,rmse,mape,unique_subsets,total_subsets
0.5,1,0,1.4481646825396826,4.978926986882716,2.2313509331529895,102.96709595653115,4,4
0.5,1,1,1.6830357142857144,6.605690192743766,2.5701537293990344,130.855091317968,2,2
0.5,1,2,0.9903273809523815,2.152950503117915,1.467293598131579,116.66351633069203,6,6
0.5,1,3,1.1867559523809526,2.8365818983843534,1.6842155142333637,136.9361446903182,2,2
0.5,1,4,0.9874999999999992,1.5632419217687084,1.2502967334871784,78.05389749280958,7,7
0.5,1,5,1.3081845238095235,4.001630172902493,2.000407501711212,96.15720675886091,6,6
0.5,1,6,1.1175099206349213,2.547832971151425,1.5961932749988095,106.10131993054814,8,8
0.5,1,7,0.9788690476190487,1.8837716128117943,1.3725055966413378,97.22355741600423,6,6
0.5,1,8,1.3801091269841268,4.526302447483622,2.1275108571952392,105.3058059933606,4,4
0.5,1,9,1.1282076719576717,2.5122969255217504,1.5850226892766395,88.53120467049452,4,4
0.5,1,10,1.0109375000000018,1.7101512011054463,1.307727494971887,97.47970322719948,6,6
0.5,1,11,1.0796130952380951,2.3992767679988667,1.548959898770419,90.98625595487574,6,6
0.5,1,12,1.0366567460317475,1.8739496330939827,1.3689228002681462,99.18467930702907,6,6
0.5,1,13,1.3535714285714286,3.8893096301020416,1.9721332688492534,122.07175465172088,3,3
0.5,1,14,1.3999751984126987,4.577566383613631,2.1395248032246856,120.02026233732197,2,2
0.5,1,15,1.4709821428571432,4.861759938350338,2.204939894498337,115.3525869378492,4,4
0.5,1,16,1.0287119708994705,1.9036160287803379,1.3797159232176521,92.41483940414149,6,6
0.5,1,17,1.2162698412698403,3.3622853284832397,1.8336535464703356,108.19120426145918,2,2
0.5,1,18,1.2340773809523808,2.429153025793651,1.5585740360321838,124.09676042499653,4,4
0.5,1,19,1.1307870370370372,3.8128215020576137,1.9526447454817821,40.11595047898203,8,8
0.5,1,20,1.0801421957671948,2.46317016775846,1.5694490013244966,89.64156480183067,5,5
0.5,1,21,1.364236111111111,3.57752664202255,1.891435074757405,100.77557735962593,3,3
0.5,1,22,0.09345238095238094,0.01874779541446209,0.1369225891314581,31.581982975736928,8,8
0.5,1,23,1.3927083333333332,4.385187694869614,2.0940839751236373,116.1907706691069,2,2
0.5,1,24,1.0456845238095238,2.1407264207766437,1.4631221482762962,73.46404707045616,7,7
0.5,1,25,1.657862103174603,6.41641151541635,2.5330636619351576,123.5538175448529,7,7
0.5,1,26,1.34375,2.876026785714286,1.6958852513405163,124.02573864672645,2,2
0.5,1,27,1.2112351190476192,5.203872885959942,2.281199878563898,52.35547410885547,4,4
0.5,1,28,1.1073660714285714,2.037919058248301,1.4275570245171647,104.16891234368806,5,5
0.5,1,29,1.154563492063492,2.5037861492976825,1.582335662651159,94.81067763583017,3,3
0.5,1,30,1.4768353174603175,5.0913966049382715,2.2564123304348147,133.46336038833132,1,1
0.5,1,31,1.433673469387755,4.809883381924197,2.193144633152177,120.82068380500657,2,2
0.5,1,32,0.8182705026455033,1.4887684502813514,1.2201509948696314,54.5172476892975,5,5
0.5,1,33,0.6756944444444437,1.153799672067901,1.0741506747509406,37.28302744773122,8,8
0.5,1,34,0.944295634920635,1.322774608686067,1.1501193888836354,75.4991007676911,6,6
0.5,1,35,1.1019345238095237,1.9665510735544225,1.4023377173685454,83.51191642178726,6,6
0.5,1,36,1.7143601190476194,6.784737546060093,2.604752876197681,141.8608888093193,3,3
0.5,1,37,0.6215277777777757,0.9016685956790051,0.949562317954438,39.47681866337727,6,6
0.5,1,38,1.2648809523809523,3.6846832482993195,1.9195528771824233,133.35761428740943,6,6
0.5,1,39,0.8800595238095233,1.843951424319727,1.3579217298208786,57.994358565038276,7,7
0.5,1,40,1.8862351190476185,8.136051764455779,2.8523765116926234,140.697404735135,1,1
0.5,1,41,1.5486772486772487,5.3391723520040735,2.3106649155609027,310.85249228136354,4,4
0.5,1,42,0.8842261904761906,1.8204261542579998,1.349231690354922,61.909493818156605,7,7
0.5,1,43,1.3370039682539683,2.818964159737969,1.678977117097779,103.6869102304411,4,4
0.5,1,44,0.969568452380951,2.6740919961734626,1.6352651149503137,62.679919257785066,5,5
0.5,1,45,1.1370039682539688,2.529153675359035,1.5903313099348309,83.76490641032196,5,5
0.5,1,46,1.215997023809523,3.483942832341267,1.8665323014459907,94.08370080102144,5,5
0.5,1,47,1.649751984126984,6.347729867409925,2.5194701560863795,121.88179710811778,4,4
0.5,2,0,1.480183531746032,5.171709724977955,2.274139337195053,104.05334750493564,9,9
0.5,2,1,1.40625,2.3646187641723353,1.5377316944682955,117.04647593832705,4,4
0.5,2,2,0.891369047619048,1.0577124078798192,1.0284514611199789,103.29832704898327,9,9
0.5,2,3,0.9069940476190474,1.142385469812925,1.0688243400170698,104.2989042885178,10,10
0.5,2,4,0.7476190476190474,0.8975797193877554,0.9474068394242019,53.62622187222249,12,12
0.5,2,5,1.1889880952380951,2.2485795776643984,1.4995264511386248,92.2239656126406,12,12
0.5,2,6,0.5919146825396826,0.5655413044847573,0.7520248031047628,59.95310618956725,12,12
0.5,2,7,0.8696428571428556,0.840802862811789,0.9169530319551754,90.2512270787812,12,14
0.5,2,8,0.9915178571428576,1.7311511578010852,1.315732175558949,87.16381539802576,6,7
0.5,2,9,0.6886243386243387,0.801099008855085,0.8950413447741311,55.05058121294142,8,8
0.5,2,10,0.9606398809523802,1.089373671343536,1.0437306507636614,92.50482023302867,8,8
0.5,2,11,0.8742559523809523,1.0927291489512472,1.0453368590800036,74.38123612476652,12,12
0.5,2,12,0.786755952380954,0.8600111410304896,0.9273678563711865,70.7631366684348,12,12
0.5,2,13,1.1483630952380954,2.100674957482994,1.4493705383658777,94.81073001303731,12,12
0.5,2,14,1.0750992063492064,1.6664986752802977,1.2909293843120535,90.17247201806742,8,8
0.5,2,15,1.0647321428571417,1.5193120216836713,1.2326037569647723,89.41042748460409,8,8
0.5,2,16,0.7808779761904754,1.2743770241507084,1.128883087015971,58.88843001991339,10,10
0.5,2,17,0.8648313492063484,1.0431075011022903,1.0213263440753353,86.3733921576124,6,6
0.5,2,18,0.8215029761904757,0.9554644097222222,0.9774785980890949,84.97081355414474,7,7
0.5,2,19,0.5115740740740738,0.7503215020576126,0.8662110031958798,22.26266652055921,15,15
0.5,2,20,0.840583664021165,1.1607044766208974,1.0773599568486372,67.96010736862426,12,12
0.5,2,21,0.9252232142857143,1.1035683086892165,1.0505085952476623,72.01773147629127,6,6
0.5,2,22,0.09345238095238094,0.01874779541446209,0.1369225891314581,31.581982975736928,11,11
0.5,2,23,0.9728422619047618,1.4377546591553285,1.1990640763342586,91.54921948818759,5,5
0.5,2,24,0.6177083333333336,0.5182933850623587,0.7199259580417688,48.13076308657768,14,14
0.5,2,25,1.4603918650793648,3.0363271900195263,1.7425060086035646,194.09769229649106,13,14
0.5,2,26,0.9441964285714284,1.3072023809523805,1.1433295154732868,82.23394111013535,5,5
0.5,2,27,1.0296874999999996,3.6979019038170806,1.9229929546977234,48.021973837644225,8,8
0.5,2,28,1.052083333333333,1.4583989689625843,1.2076419042756774,84.21527023500043,10,10
0.5,2,29,0.899032738095238,0.9514051969167296,0.9754000189238924,79.57611496844437,6,6
0.5,2,30,1.203670634920635,2.0288966049382715,1.4243934164893741,110.55951743374806,3,3
0.5,2,31,1.220408163265306,3.5670262390670553,1.888657258230581,108.46606167807474,3,4
0.5,2,32,0.8615575396825409,1.8484038669480198,1.3595601740813166,57.61052891019609,10,10
0.5,2,33,0.4093750000000013,0.3702059220679035,0.6084454963823,53.913039991947365,14,14
0.5,2,34,0.9994543650793655,1.1941597773368615,1.0927761789757597,77.42682407041362,10,12
0.5,2,35,1.1707589285714286,3.1912534545068025,1.7864079753815483,86.87084619648925,11,12
0.5,2,36,1.3562500000000008,2.7286549567743785,1.6518640854423763,127.9834174541159,8,9
0.5,2,37,0.29861111111111316,0.18291859567901542,0.42768983583785974,22.752807146386424,10,10
0.5,2,38,0.9568452380952382,1.2523915816326534,1.1191030254773926,108.81717725322085,7,7
0.5,2,39,0.8203869047619043,1.7694908588435372,1.3302221088387973,49.77303018157547,11,12
0.5,2,40,1.4709821428571432,2.9169669430272123,1.7079130373140232,123.96246719495177,6,6
0.5,2,41,1.1280092592592592,1.970025526607248,1.4035759782096757,179.19235971793125,6,6
0.5,2,42,0.5874007936507939,0.5967096364008573,0.7724698287964762,42.076989074148855,14,14
0.5,2,43,1.2039682539682541,1.9653431279919376,1.4019069612466932,91.17414450757455,8,8
0.5,2,44,0.7026041666666656,0.7560302402210864,0.8694999943767029,113.73760174255364,11,11
0.5,2,45,1.0389880952380948,2.719084230914586,1.6489645935903494,64.06416722943685,8,8
0.5,2,46,1.0287202380952363,1.5589056299603143,1.2485614241839744,79.44898007346451,8,10
0.5,2,47,1.1703373015873018,2.091293855505166,1.446130649528308,95.71803715929795,8,8
0.5,3,0,1.0116815476190477,1.2792742091049385,1.1310500471265357,71.02969402276337,13,14
0.5,3,1,1.1919642857142856,2.4251346371882083,1.5572843790355724,101.57334077646725,4,6
0.5,3,2,1.2916666666666665,2.383047229308391,1.5437121588263762,115.97104752145407,5,6
0.5,3,3,0.7131696428571428,0.5652525333049887,0.7518327828081113,77.7058336118252,11,11
0.5,3,4,0.7985119047619046,0.8060742630385487,0.897816386038119,62.13978667675221,19,19
0.5,3,5,0.8596726190476189,0.8907918792517002,0.9438177150550313,68.01447779912385,15,18
0.5,3,6,0.5512400793650787,0.4124039036911051,0.6421868137007369,54.06543221266777,15,15
0.5,3,7,0.8678571428571411,1.144014668367344,1.069586213620643,79.11755174261626,19,21
0.5,3,8,0.7941964285714288,0.8595655096529351,0.9271275584583467,64.4344089230279,10,12
0.5,3,9,0.5382440476190478,0.4277676045340977,0.6540394518177766,52.38122939704206,12,12
0.5,3,10,0.7092261904761895,0.5712685126133779,0.7558230696488285,65.97597762916064,13,13
0.5,3,11,0.632440476190476,0.4967470060941042,0.7048028136252751,54.56222546286254,18,18
