tolerance,iterations,dataset_id,mae,mse,rmse,mape,unique_subsets,total_subsets
0.5,1,0,1.5810763888888886,5.980861510692238,2.4455799947440355,107.5239751468319,5,5
0.5,1,1,1.5089285714285714,4.248547335600907,2.0612004598293945,131.4378199870117,3,3
0.5,1,2,1.1971726190476195,2.0800338364512485,1.4422322408167307,142.42303336362644,5,5
0.5,1,3,1.236235119047619,3.640153326955782,1.9079185849914515,120.13244324574029,6,6
0.5,1,4,1.0139880952380955,1.7008907312925174,1.3041820161666535,80.30784868874473,6,6
0.5,1,5,1.3081845238095235,4.006912910997731,2.0017274817011756,94.650485186669,6,6
0.5,1,6,0.8491815476190474,1.491657375913329,1.2213342605172954,84.48942445492416,3,3
0.5,1,7,0.9565476190476188,1.3429978032879812,1.1588778206903354,120.21207118130377,7,7
0.5,1,8,1.2091765873015872,3.607850066531241,1.8994341437731503,97.54167357648777,3,3
0.5,1,9,1.1677910052910057,2.157609425521753,1.4688803305653435,92.34886428548369,3,3
0.5,1,10,1.058482142857144,2.677561915391159,1.6363257363346575,95.6071405650482,7,7
0.5,1,11,1.0066964285714286,2.37621129180839,1.5414964456035538,86.52360292610143,6,6
0.5,1,12,1.1107142857142867,2.028785942617792,1.424354570539861,109.46134931719031,5,5
0.5,1,13,1.564285714285714,5.700767963435372,2.3876281040889453,113.84024696675421,4,4
0.5,1,14,1.3999751984126987,4.587983050280298,2.141957761086875,117.04762094069281,3,3
0.5,1,15,1.286458333333334,3.712950414540816,1.9269017656696503,112.04403444263336,4,4
0.5,1,16,0.8235863095238096,1.3731307443888054,1.1718066156106157,81.64547754958062,4,4
0.5,1,17,1.0937003968253975,2.6389966380070566,1.6244988882751064,107.39277533410039,5,5
0.5,1,18,1.294494047619046,3.825488591269837,1.955885628371413,110.22845772342538,2,2
0.5,1,19,1.0057870370370368,3.062821502057611,1.7500918553200604,37.78335053486843,8,8
0.5,1,20,1.3100115740740743,4.034784751091797,2.0086773636131308,93.7079409390079,4,4
0.5,1,21,1.4707589285714284,3.4453093801177874,1.8561544601993087,113.61465548048591,3,3
0.5,1,22,0.2597222222222222,0.1947398589065255,0.4412933932278224,38.74643348518647,8,8
0.5,1,23,1.3927083333333332,4.385187694869614,2.0940839751236373,116.1907706691069,2,2
0.5,1,24,0.7531250000000002,1.0156520160147395,1.0077956221450555,68.98483614805193,7,7
0.5,1,25,1.371502976190476,3.3155186582734943,1.8208565726804224,118.52957981585068,7,7
0.5,1,26,1.3190476190476188,3.378630952380952,1.838105261507336,121.5704012872313,2,2
0.5,1,27,0.9046874999999999,2.8043007133408904,1.6746046438908768,45.113978317328204,5,5
0.5,1,28,1.204092261904762,3.3907464392006808,1.841397957857204,100.85967671890654,5,5
0.5,1,29,1.0311755952380959,1.8968975084246673,1.377279023446109,92.82623891265082,4,4
0.5,1,30,1.2875992063492063,3.011039462081129,1.735234699422856,131.91032566296155,2,2
0.5,1,31,1.3673469387755102,3.7435568513119533,1.934827344057333,119.96185877689283,2,2
0.5,1,32,1.4525958994708996,5.909436439699336,2.4309332445995584,88.29463103863624,6,6
0.5,1,33,0.8812499999999996,2.0239385609567857,1.422651946526903,45.77952407256589,7,7
0.5,1,34,0.9100694444444446,2.0005275848765427,1.414400079495382,61.98103127570912,6,6
0.5,1,35,0.9579613095238095,2.2243635735544216,1.4914300431312297,74.65205312114307,6,6
0.5,1,36,1.7456101190476192,6.885500194869616,2.624023665074234,142.75809274622097,4,4
0.5,1,37,0.6215277777777757,0.9459394290123381,0.9725941748809408,37.11658448818545,7,7
0.5,1,38,1.117559523809524,2.035873724489796,1.4268404691799979,136.46849748775088,8,8
0.5,1,39,1.3382440476190474,4.246257971938776,2.060645037831304,83.1850479075556,6,6
0.5,1,40,1.5530505952380953,5.638172300170068,2.3744835859971887,130.40317207892167,5,5
0.5,1,41,1.451818783068783,3.223307603326825,1.7953572355736964,106.7119963112777,3,3
0.5,1,42,0.8011408730158732,0.9202897455278416,0.9593173330696374,63.85726515791641,7,7
0.5,1,43,1.272420634920635,2.3042320168808264,1.5179697022275598,106.81167831094854,4,4
0.5,1,44,1.2390625000000006,4.0889357461734726,2.0221117046724872,72.92469951167672,6,6
0.5,1,45,1.1480654761904767,2.6430797666288757,1.6257551373527552,72.91804941440871,5,5
0.5,1,46,1.2162202380952363,3.4041809275793593,1.845042256312673,97.13657053609523,5,5
0.5,1,47,1.48655753968254,4.080467962648023,2.020016822367582,118.306583839022,5,5
0.5,2,0,1.2737599206349208,2.456605558311289,1.567356232102737,86.64082215799633,9,9
0.5,2,1,1.2053571428571428,2.099737811791383,1.4490472082687242,98.57666945431909,5,5
0.5,2,2,0.9992559523809519,1.2465144912131505,1.1164741336964106,99.99568222541974,5,5
0.5,2,3,1.1212797619047619,2.768129517431972,1.6637696707873875,129.7505017317989,3,6
0.5,2,4,1.0052083333333321,1.5249420705782284,1.234885448362814,73.62669984898633,13,13
0.5,2,5,0.9373511904761906,1.1717938633786855,1.082494278681733,74.79594807208728,12,12
0.5,2,6,0.7133432539682532,0.7514788044847551,0.8668787715042716,65.66147830396243,8,8
0.5,2,7,0.8279761904761898,0.7987641723355998,0.8937360753240298,87.31685909016744,13,13
0.5,2,8,1.0607638888888888,1.5703314653407663,1.2531286707041565,91.99532822412839,12,12
0.5,2,9,0.8657076719576721,1.302401092188419,1.1412278879296716,69.5050538623663,8,8
0.5,2,10,1.1338541666666675,1.4142248618197302,1.1892118658253163,100.55068981043895,8,8
0.5,2,11,0.9118303571428572,1.192803553713152,1.0921554622457152,76.51690799714036,12,12
0.5,2,12,1.0646329365079366,1.6221763196019152,1.2736468582781946,93.61911404731953,11,11
0.5,2,13,1.1577380952380953,1.7340454931972786,1.3168316115575593,96.70904358866544,7,7
0.5,2,14,1.293849206349206,2.5029570086136284,1.582073641969181,98.82141759709744,3,3
0.5,2,15,0.9468005952380965,1.8740367240646287,1.368954609935855,97.9652160519759,7,8
0.5,2,16,0.5902116402116406,0.484826759600446,0.6962950233919858,67.78927061055504,6,6
0.5,2,17,0.9015873015873014,1.11736965388007,1.057057072196232,89.13670339851713,7,7
0.5,2,18,0.8882440476190459,1.0644580853174563,1.0317257800973358,79.54875013940926,7,7
0.5,2,19,1.1307870370370372,3.8128215020576137,1.9526447454817821,40.11595047898203,14,14
0.5,2,20,1.320601851851852,4.013688934292855,2.0034193106518803,92.50375372567248,6,7
0.5,2,21,1.3249255952380952,2.1889849753558828,1.4795218739024723,103.34112975890216,7,7
0.5,2,22,0.0934523809523809,0.01874779541446207,0.13692258913145802,36.816068746104904,15,15
0.5,2,23,0.7942708333333334,0.9621594210600908,0.9808972530597131,81.62757069258643,6,6
0.5,2,24,0.6866815476190478,0.7263290993480727,0.8522494349356136,49.67005952970701,14,14
0.5,2,25,1.2672123015873016,2.268048420178256,1.5060041235595127,92.28136588510789,11,11
0.5,2,26,0.8802083333333335,1.1457068452380952,1.070376964082325,90.13011633270429,7,7
0.5,2,27,0.8944940476190478,2.7455457530234333,1.656968844916353,51.14148209272686,9,9
0.5,2,28,1.0104166666666667,1.4522047725340141,1.2050745921037478,81.06970069944794,10,10
0.5,2,29,0.9238839285714283,1.053671441956412,1.0264849935368816,77.40314326655444,6,6
0.5,2,30,1.203670634920635,2.0288966049382715,1.4243934164893741,110.55951743374806,3,3
0.5,2,31,1.2183673469387757,1.7239139941690964,1.3129790532103307,114.66496755457828,5,5
0.5,2,32,1.4408151455026446,5.463532835201975,2.337420123812143,84.36772568473204,13,13
0.5,2,33,1.0503472222222232,2.8555357831790182,1.6898330637015653,49.42171103321045,15,16
0.5,2,34,0.6964285714285717,0.6444015928130516,0.8027462817186085,53.269135489373845,11,11
0.5,2,35,0.8143601190476195,1.0325852997448985,1.016162044038695,65.31897590373123,11,12
0.5,2,36,1.2631696428571422,2.1336121740362817,1.460688938150858,116.66939940695893,4,4
0.5,2,37,0.4340277777777757,0.4016685956790082,0.6337732999101557,32.93320408366967,9,9
0.5,2,38,0.9032738095238096,1.1285076530612248,1.0623124084097035,102.34656932833164,12,12
0.5,2,39,0.8276289682539681,1.6460409580498863,1.2829812773575016,55.906340872209206,11,12
0.5,2,40,1.379910714285714,2.6241470025510196,1.6199219124856048,112.75806398605783,6,6
0.5,2,41,0.8948412698412699,1.0821390352051314,1.0402591192607404,71.23785718707676,6,6
