tolerance,iterations,dataset_id,mae,mse,rmse,mape,unique_subsets,total_subsets
0.5,1,0,1.4362599206349207,4.9531829392636695,2.225574743580559,100.67953264125687,5,5
0.5,1,1,1.6830357142857144,6.587833049886623,2.566677433938013,131.48692299800842,2,2
0.5,1,2,1.1659226190476195,1.9224817531179155,1.3865358823766212,142.42739481767708,5,5
0.5,1,3,1.361235119047619,4.265153326955782,2.065224764270413,118.23699596572892,1,1
0.5,1,4,1.0223214285714288,1.2133163265306128,1.1015063896912323,89.44881840879094,7,7
0.5,1,5,1.21875,3.050290887188208,1.7465081984314326,95.77575025758141,6,6
0.5,1,6,0.8597470238095235,1.190243685437138,1.0909828987830827,90.62090121247256,4,4
0.5,1,7,0.9565476190476188,1.4259591128117919,1.1941352992068328,117.41964611384692,7,7
0.5,1,8,1.0705357142857144,2.3587057212931457,1.535807839963433,90.8699588200385,3,3
0.5,1,9,0.9757440476190479,1.756712434781012,1.325410289224062,84.6178187238825,4,4
0.5,1,10,1.1105654761904775,1.8906571534863983,1.375011692127161,109.73837868435284,5,5
0.5,1,11,1.0796130952380951,2.389604148951247,1.5458344506936204,91.30808097861033,6,6
0.5,1,12,1.0958829365079368,2.2801252283320723,1.5100083537292344,94.32674081505246,6,6
0.5,1,13,1.4254464285714286,4.872642963435375,2.207406388374233,110.31749376095883,6,6
0.5,1,14,1.3316468253968257,3.301264300280298,1.8169381663337634,127.55849113294062,6,6
0.5,1,15,1.4520089285714282,4.749780771683669,2.1793991767649334,117.55382056517503,4,4
0.5,1,16,1.0779265873015873,2.0832869943888044,1.4433596206035433,86.33790318212999,3,3
0.5,1,17,1.0462301587301595,2.5672084435626124,1.602251055097987,104.10798733082447,5,5
0.5,1,18,1.2090029761904773,2.4593613591269867,1.5682351096461866,119.20581179810226,4,4
0.5,1,19,1.1307870370370372,3.8128215020576137,1.9526447454817821,40.11595047898203,8,8
0.5,1,20,1.2561838624338622,2.8169276082346517,1.6783705217366789,101.16728951875452,5,5
0.5,1,21,1.373784722222222,4.655130808689216,2.1575752150711263,96.1970553083098,3,3
0.5,1,22,0.09345238095238094,0.01874779541446209,0.1369225891314581,31.581982975736928,8,8
0.5,1,23,1.3526041666666666,4.286973409155328,2.070500762896582,115.84496527895563,2,2
0.5,1,24,0.7956845238095237,1.2377502303004533,1.1125422375354803,63.14102438407493,7,7
0.5,1,25,1.7638144841269843,7.2640305630354,2.695186554403127,116.11220783321016,6,6
