tolerance,iterations,dataset_id,mae,mse,rmse,mape,unique_subsets,total_subsets
0.5,1,0,1.7310763888888892,7.078703772597005,2.660583351935625,113.99564802218222,4,4
0.5,1,1,1.6889880952380953,6.5997378117913845,2.5689954869153397,133.88007650045083,2,2
0.5,1,2,1.177827380952381,2.313106753117915,1.5208901186863946,141.0187683205211,4,4
0.5,1,3,1.236235119047619,3.515153326955782,1.874874216302465,123.40179789709462,6,6
0.5,1,4,1.022916666666669,1.7223937074829991,1.312399979991999,79.35268261564572,6,6
0.5,1,5,1.1251488095238096,3.029159934807257,1.7404481994036067,87.58535067411638,6,6
0.5,1,6,1.0368551587301589,2.3807198759133286,1.542958157538087,96.83995497765072,6,6
0.5,1,7,0.8184523809523817,1.2339948270975074,1.1108531978157634,106.27569503781784,7,7
0.5,1,8,1.2452380952380948,3.4924606816106047,1.8688126395148885,111.22782012238201,6,6
0.5,1,9,1.1224371693121695,3.135213592188419,1.7706534364997626,83.1102535330409,5,5
0.5,1,10,1.3611607142857132,2.8062635522959147,1.6751906017811569,115.60163601632962,2,2
0.5,1,11,1.0617559523809523,2.3419851013321997,1.5303545671942171,91.15267245042796,6,6
0.5,1,12,1.3479662698412687,4.080745268014608,2.020085460572054,109.06362890022349,5,5
0.5,1,13,1.5965773809523809,6.030976296768707,2.455804612905658,116.56211849653155,5,5
0.5,1,14,1.5041418650793643,5.280691383613626,2.297975496739168,96.94320320936684,1,1
0.5,1,15,1.4520089285714282,4.733783747874146,2.175726027760422,118.04458620903642,4,4
0.5,1,16,0.9230158730158722,2.469001280103088,1.5713055972989747,68.1861338248959,5,5
0.5,1,17,0.9826884920634927,2.245358245149914,1.4984519495632531,101.42599701342716,4,4
0.5,1,18,1.2270833333333324,3.009361359126979,1.7347510942861455,105.64164361637745,4,4
0.5,1,19,1.1307870370370372,3.8128215020576137,1.9526447454817821,40.11595047898203,7,7
0.5,1,20,1.3100115740740743,4.0328874296632256,2.0082050267996108,93.76500072688978,4,4
0.5,1,21,1.5538194444444444,4.850145689641597,2.202304631435351,110.41602863489248,3,3
0.5,1,22,0.2597222222222222,0.1947398589065255,0.4412933932278224,38.74643348518647,8,8
0.5,1,23,1.4194940476190476,4.565991266298186,2.1368180236740297,121.04335860286837,3,3
0.5,1,24,0.9246279761904762,1.9915448731575962,1.411221057509275,66.93085356862598,7,7
0.5,1,25,1.5995535714285714,5.909764690019526,2.431000758950833,106.74309928094559,5,5
0.5,1,26,1.245982142857143,2.813303571428572,1.6772905447263966,114.63074804937546,3,3
0.5,1,27,1.061111111111111,3.718239205404382,1.9282736334359762,54.76575209512562,6,6
0.5,1,28,1.2487351190476201,2.873744951105447,1.6952123616542698,105.16432655803536,5,5
0.5,1,29,1.1414930555555551,3.037565911202442,1.7428614148010857,88.47008507678295,4,4
