tolerance,iterations,dataset_id,mae,mse,rmse,mape,unique_subsets,total_subsets
0.5,1,0,1.431200396825397,4.102438891644621,2.0254478249623267,105.58472583791767,5,5
0.5,1,1,1.6696428571428568,5.427118764172336,2.3296177291934264,139.87929327578834,2,2
0.5,1,2,1.5260416666666665,5.424713895975056,2.32910152118259,115.42082994970562,1,1
0.5,1,3,1.236235119047619,3.515153326955782,1.874874216302465,123.40179789709462,3,3
0.5,1,4,1.0669642857142865,1.7624234693877583,1.3275629813262189,84.01097004631673,7,7
0.5,1,5,1.1483630952380954,1.862270053854876,1.3646501580459645,102.04181403906603,6,6
0.5,1,6,0.9777529761904769,1.379082971151425,1.174343634185252,107.72738821428037,8,8
0.5,1,7,0.9565476190476188,1.4210483985260778,1.1920773458656437,117.66497599580536,7,7
0.5,1,8,1.307986111111112,2.78354451097569,1.668395789666136,119.74954003572643,5,5
0.5,1,9,1.1261243386243387,2.4399010921884186,1.5620182752414962,86.51824864889804,3,3
0.5,1,10,1.2766369047619046,2.8842397427721096,1.6983049616520909,117.21150982803404,5,5
0.5,1,11,1.0617559523809523,2.366538672760771,1.538355834246671,90.1987837863123,6,6
0.5,1,12,0.9584821428571428,1.6404922918241387,1.2808170407299158,89.26843606715921,5,5
0.5,1,13,1.596577380952381,5.92680963010204,2.434503980301129,118.54378043956322,3,3
0.5,1,14,1.3012896825396827,3.820311919327918,1.9545618228462147,114.07487089415194,6,6
0.5,1,15,1.4534970238095233,4.748664700255098,2.179143111467234,118.00303094332034,4,4
0.5,1,16,1.1780753968253972,2.4620506352618214,1.5690922966039382,100.43411602960039,5,5
0.5,1,17,1.2241567460317455,3.4113552689594338,1.846985454452588,108.57312090149118,4,4
0.5,1,18,1.2944940476190459,3.0109052579365008,1.7351960286770198,116.72720841912792,2,2
0.5,1,19,1.1307870370370372,3.8128215020576137,1.9526447454817821,40.11595047898203,4,4
0.5,1,20,1.1887318121693116,3.3071061796632213,1.8185450722110852,94.78793633514493,5,5
0.5,1,21,1.5719742063492061,5.801633784879693,2.408658087998314,103.2229564798678,3,3
0.5,1,22,0.09345238095238094,0.01874779541446209,0.1369225891314581,31.581982975736928,8,8
0.5,1,23,1.2229166666666667,2.2603365043934236,1.5034415533679464,132.00884047717432,3,3
0.5,1,24,0.7843750000000002,1.439163920776644,1.1996515830759547,54.662679400383816,7,7
0.5,1,25,1.6310763888888888,6.301976991606827,2.5103738748654205,115.64287983022585,8,8
0.5,1,26,1.2159226190476191,2.7565327380952387,1.6602809214392722,112.08401822546033,3,3
0.5,1,27,1.2424851190476192,5.506681665721846,2.3466319834438987,53.11212179927847,7,7
0.5,1,28,1.4207589285714284,4.535575308248298,2.1296890167928972,107.03046820114601,5,5
0.5,1,29,1.0612599206349205,2.35947191318657,1.5360572623397117,90.35915033909757,3,3
0.5,1,30,1.2875992063492063,3.011039462081129,1.735234699422856,131.91032566296155,2,2
0.5,1,31,1.4591836734693877,3.3058017492711365,1.8181863901347233,132.59764147311307,2,2
0.5,1,32,0.7562417328042335,1.0245819423448421,1.0122163515498266,69.02618945379078,6,6
0.5,1,33,0.8750000000000016,1.944251060956796,1.3943640345895314,42.492618164153996,8,8
0.5,1,34,1.0295138888888893,2.547067763447972,1.5959535593017649,82.22615785807828,6,6
0.5,1,35,0.9624255952380953,2.3694528592687085,1.5393027185283306,72.28696883880056,6,6
0.5,1,36,1.7456101190476192,6.885500194869616,2.624023665074234,142.75809274622097,3,3
0.5,1,37,0.7638888888888907,1.5422935956790202,1.241891136806693,41.95642049414062,2,2
0.5,1,38,1.081845238095238,2.695099914965987,1.641675947002327,129.83569928692523,2,2
0.5,1,39,0.9605158730158733,2.008447952097506,1.4171972170793683,58.57161031826371,7,7
0.5,1,40,1.5530505952380953,5.667190157312926,2.380586095337223,129.4166205589186,4,4
0.5,1,41,1.3573247354497353,3.3554917964485176,1.831800151885712,99.65639702826753,2,2
0.5,1,42,1.057440476190476,2.2239851820357774,1.4913031824668574,83.27404795763707,7,7
0.5,1,43,1.2776785714285714,2.3680713025951126,1.53885389254312,100.1262457755845,4,4
0.5,1,44,1.0023065476190478,2.8807884247448974,1.6972885508200712,64.81281666026129,3,3
0.5,1,45,1.1181547619047616,2.4286824452003035,1.5584230636127994,71.20317448505321,3,3
0.5,1,46,1.3096726190476191,3.5485261656746,1.8837532125187206,102.03484360443325,5,5
0.5,1,47,1.4401289682539686,4.855542367409931,2.20352952496896,107.87950791790377,5,5
0.5,2,0,1.2538194444444448,2.2165013916446217,1.48879192355568,86.5157258000206,8,8
0.5,2,1,1.413690476190476,2.796166383219955,1.672174148592172,113.89206196373989,4,4
0.5,2,2,1.2916666666666665,3.8622138959750583,1.9652516113655927,127.54133703021984,5,6
0.5,2,3,0.9367559523809523,1.3499747555272108,1.1618841403200282,96.76431215617328,8,8
0.5,2,4,0.3528273809523801,0.177509034863946,0.4213182109331924,32.651534769590754,13,13
0.5,2,5,0.9491071428571427,1.3025602324263035,1.1412976090513391,74.7945968097129,12,12
0.5,2,6,0.6829613095238101,0.5627883282942814,0.7501921942371044,72.11849086993868,9,9
0.5,2,7,0.7133928571428574,0.752223993764172,0.8673084767048989,74.86162291484351,13,13
0.5,2,8,0.9131448412698421,1.2142860784360061,1.1019464952691695,82.17589187946399,10,10
0.5,2,9,1.1224371693121695,3.0073490088550856,1.7341709860492667,82.88013399664605,7,9
0.5,2,10,1.1129464285714277,1.7341839392006775,1.3168841783546028,89.66204607008376,7,7
0.5,2,11,0.8072916666666665,0.9796339108560089,0.9897645734496708,70.06940777540052,12,12
0.5,2,12,0.5861111111111124,0.556514117220964,0.7459987380826887,56.3597547008875,12,12
0.5,2,13,0.8715773809523811,1.1407977253401365,1.0680813289914475,87.13134244897431,11,11
0.5,2,14,1.0573908730158732,1.6204421276612504,1.272965878435573,88.41194845570786,13,13
0.5,2,15,1.2057291666666665,2.047771843112246,1.431003788643568,100.71224212695876,6,8
0.5,2,16,0.46185515873015925,0.34757270867451995,0.5895529735948416,45.39202632399289,8,8
0.5,2,17,1.0493551587301582,1.7474043761022902,1.3218942378656056,96.92947737665416,5,5
0.5,2,18,0.8034970238095247,0.8439037698412715,0.9186423514302351,79.08271040287809,7,7
0.5,2,19,0.5115740740740738,0.7503215020576126,0.8662110031958798,22.26266652055921,9,9
0.5,2,20,0.9046130952380955,1.2556346188166634,1.1205510335619093,73.8934430428984,10,10
0.5,2,21,1.0046875,1.2316189039273115,1.1097832688986222,79.17153434522683,6,6
0.5,2,22,0.1347222222222222,0.044243827160493805,0.21034216686269494,29.692216529216886,14,14
0.5,2,23,1.1322916666666665,1.8073603139172334,1.344381015157992,96.87549995676457,4,4
0.5,2,24,0.621279761904762,0.5726088612528343,0.7567092316424019,48.45163378141019,14,14
0.5,2,25,1.4934027777777779,3.1784526860512727,1.7828215519370616,111.97074288014512,8,8
0.5,2,26,1.0837797619047618,1.304002976190476,1.1419294970314393,104.00925434555548,5,5
0.5,2,27,0.11783234126984149,0.037218620086923795,0.1929212795077925,31.362912174516914,8,8
0.5,2,28,1.2032738095238082,2.037333120748296,1.4273517859127427,93.87147822016607,8,8
0.5,2,29,0.832415674603175,1.6132696562421271,1.2701455256159142,87.05006707251496,8,9
0.5,2,30,1.203670634920635,2.0288966049382715,1.4243934164893741,110.55951743374806,2,2
0.5,2,31,0.9295918367346939,1.2489139941690963,1.1175482066421547,86.2259165523249,4,4
0.5,2,32,1.1429398148148142,2.5672902756781686,1.6022765915029054,69.6605246496538,8,8
0.5,2,33,0.8631944444444433,1.276976755401232,1.1300339620565534,50.470168351029734,14,15
0.5,2,34,0.726289682539683,0.8016126543209883,0.8953282383131833,57.17234533682271,11,11
0.5,2,35,1.1004464285714284,1.7565436330782302,1.3253466086568564,77.32577544161782,11,12
0.5,2,36,1.4519345238095238,2.816647888321995,1.678287188869055,116.05365630009126,5,5
0.5,2,37,0.4062499999999981,0.4198977623456751,0.6479951869772453,25.753949718156466,15,15
0.5,2,38,0.9776785714285715,1.3334927721088439,1.1547695753304397,111.30488433180746,11,11
0.5,2,39,0.5721230158730158,0.5791138747165531,0.7609953184590251,38.65497389957668,13,13
0.5,2,40,1.3805059523809518,2.5678598001700657,1.602454305173806,112.66822136741443,5,5
0.5,2,41,0.6356150793650793,0.6581455662897877,0.8112617125747941,56.5856515013093,6,6
0.5,2,42,0.6815476190476193,0.7427723844167302,0.8618424359572521,46.60265620629339,14,14
0.5,2,43,1.2093253968253967,2.166546004976064,1.4719191570789694,86.52418476085835,7,8
0.5,2,44,0.7713541666666677,1.116428305697282,1.0566117099943961,51.8578107917388,10,10
0.5,2,45,1.1352182539682545,1.8406864134542724,1.3567189883886317,138.79000158414237,5,8
0.5,2,46,1.215997023809523,3.398563368055551,1.843519288766882,96.06828732652289,8,10
0.5,2,47,1.1547123015873018,1.9473950459813563,1.3954909695090671,89.55062590734101,7,7
0.5,3,0,1.0978670634920638,1.9086392884700176,1.3815351202448738,79.36155233742095,12,13
0.5,3,1,1.3839285714285714,2.772356859410431,1.6650395969497036,115.80712197134497,5,6
0.5,3,2,0.8013392857142854,0.9924842332766441,0.9962350291355169,89.58922314469547,12,13
0.5,3,3,0.7533482142857144,0.6312247555272112,0.7944965421744837,82.00545206551377,10,10
0.5,3,4,0.7827380952380952,0.7874978741496585,0.88741076968316,59.789342489314244,19,19
0.5,3,5,0.6924107142857145,0.645132157029479,0.803201193369058,55.33618923677559,17,18
0.5,3,6,0.6222470238095243,0.8956008282942819,0.946361890766044,65.31336781993005,17,19
0.5,3,7,0.7196428571428573,0.802025581065761,0.8955588093842644,69.18724937950397,18,19
0.5,3,8,0.9191964285714295,1.186380159123836,1.089210796459453,76.4597667593915,11,11
0.5,3,9,0.6928902116402119,0.7454470026822462,0.8633927279530713,80.14184948175391,14,15
0.5,3,10,1.0974702380952372,1.7505653876133762,1.3230893347062307,90.48370266983441,14,15
0.5,3,11,0.6112351190476191,0.43176684736394577,0.6570896798489121,52.61527736534969,18,18
0.5,3,12,0.7367559523809508,0.6867720537288977,0.828717113211075,65.50637069707001,17,17
0.5,3,13,0.9553571428571428,1.0415913761337867,1.0205838408155337,78.39942520276595,10,10
0.5,3,14,1.09593253968254,1.9921001137723606,1.4114177672724546,98.64480507459031,10,12
0.5,3,15,0.8154761904761898,0.7993839462868482,0.8940827401794803,72.61725868880606,12,12
0.5,3,16,0.5493716931216934,0.5417002439478877,0.7360028831111246,50.776668971308645,14,14
0.5,3,17,0.8915178571428568,0.9549109898589055,0.9771954716733523,86.60199814344992,10,10
0.5,3,18,0.6784970238095247,0.637994791666669,0.7987457615954334,63.33621484345103,11,11
0.5,3,19,0.5532407407407406,1.1739326131687249,1.0834817087374964,22.85966347048789,20,21
0.5,3,20,0.7791418650793656,0.9394012909947943,0.96922716170916,63.38057514779376,11,11
0.5,3,21,0.9743551587301587,1.4491040229749308,1.203787366180145,76.8427616317282,7,8
0.5,3,22,0.11369047619047616,0.02536155202821868,0.15925310680868576,46.65781126479687,21,21
0.5,3,23,0.9059523809523811,1.336154956774377,1.1559216914542165,87.07421778548989,10,11
0.5,3,24,0.6569196428571429,0.6833851509353746,0.8266711262257649,53.29827017806391,19,21
0.5,3,25,1.2158730158730158,3.0961155498078856,1.7595782306586671,114.87881894008626,19,23
0.5,3,26,0.6766369047619047,0.533566468253968,0.7304563424695333,63.621737811572764,8,8
0.5,3,27,0.9941468253968258,3.69379517431973,1.9219248617778297,40.652104629276224,15,15
0.5,3,28,0.9752232142857139,1.0685490185657591,1.0337064469982564,78.70726586992336,14,15
0.5,3,29,0.6281746031746032,0.5270707061759886,0.72599635410654,54.81349666802363,10,10
0.5,3,30,1.0144345238095238,1.2590553350970017,1.1220763499410376,95.3200671768312,4,4
0.5,3,31,1.239455782312925,2.5733754454162616,1.604174381236735,104.46332517448738,5,6
0.5,3,32,0.7684523809523798,1.4434146143025064,1.2014219135268451,62.34854805110307,18,19
0.5,3,33,0.7295138888888886,0.9925438850308642,0.9962649672807251,44.34038721496922,18,18
0.5,3,34,0.5269841269841271,0.44169408619929446,0.6646006968092153,42.36054766874738,17,17
0.5,3,35,0.8519345238095238,1.0356234941893423,1.0176558820098975,64.52681717900666,17,18
0.5,3,36,1.5613095238095238,3.600182734552155,1.8974147502726322,125.32139479391624,5,6
0.5,3,37,0.49652777777777574,0.4850019290123415,0.6964207988079776,35.96699282990525,20,22
0.5,3,38,0.6964285714285713,0.5715880102040813,0.7560343975005908,81.11994986898814,9,9
0.5,3,39,0.32375992063492054,0.17107196003401381,0.4136084622369492,24.55660406066902,19,21
0.5,3,40,1.5880952380952376,4.01964551445578,2.0049053629674845,122.12080839741066,3,4
0.5,3,41,0.8059193121693122,1.1035159366601581,1.050483667964504,61.051589093848754,11,11
0.5,3,42,0.6890376984126985,0.9025855457923911,0.9500450230343777,45.852930760128906,19,21
0.5,3,43,0.6716269841269843,0.6392518581506681,0.79953227461477,59.949106231122244,12,12
0.5,3,44,0.46249999999999947,0.5174823731575956,0.7193624768901945,35.52867955316743,18,18
0.5,3,45,0.5460813492063494,0.6597050973167043,0.8122223201295963,37.8780448075083,13,13
0.5,3,46,0.896205357142856,0.910728546626982,0.954320987208697,72.24678104690373,15,15
0.5,3,47,1.0353670634920629,1.3526364480977555,1.163028997100999,76.37387383758183,7,7
0.5,5,0,0.821626984126984,0.8819775821208112,0.9391366152593622,59.63270971929448,19,22
0.5,5,1,0.7333333333333333,0.742594954648526,0.8617394934947139,61.92651779994771,9,10
0.5,5,2,0.6961309523809522,0.6000487174036276,0.7746281155519903,69.2339214096682,13,14
0.5,5,3,0.6351190476190476,0.47320392219387764,0.6878981917361592,66.16288372016889,14,16
0.5,5,4,0.6526785714285718,0.669179421768708,0.8180338756852971,48.40965086768627,27,31
0.5,5,5,0.5869047619047622,0.44387719671201853,0.6662410950339362,48.986284452076156,26,30
0.5,5,6,0.5271329365079371,0.44338356638951937,0.6658705327535672,48.94938002211427,28,29
0.5,5,7,0.42470238095238133,0.3196049461451258,0.5653361355380759,36.87374820648214,32,33
0.5,5,8,0.440476190476191,0.3683113760550523,0.6068866253717018,39.39789066579386,18,19
0.5,5,9,0.44657738095238075,0.41689183292915905,0.6456716138480606,38.15843643873583,17,20
0.5,5,10,0.8254464285714278,1.5458320046768694,1.2433149257838376,59.92687315632674,19,22
0.5,5,11,0.4268601190476192,0.3260773632369615,0.5710318408258523,35.2883286878028,27,30
0.5,5,12,0.4852678571428568,0.3652641172209622,0.6043708441188755,45.708755262432355,27,27
0.5,5,13,0.38422619047619044,0.18747183248299315,0.43298017562354185,33.572127842153016,22,22
0.5,5,14,0.888020833333333,1.1318669788517246,1.0638923718364206,70.15390660812382,14,16
0.5,5,15,0.8908482142857125,1.417756962159861,1.1906959990525965,73.56997558780431,18,20
0.5,5,16,0.12156911375661418,0.03143183565864637,0.17729025821698827,16.791631556559356,22,22
0.5,5,17,0.6896825396825405,0.8257823522927698,0.9087256749386856,77.78350851594624,21,24
0.5,5,18,0.7597470238095233,0.9336954365079351,0.9662791711032247,67.29265822804169,15,17
0.5,5,19,0.4865740740740738,0.7828215020576121,0.8847720056927729,21.904468350602002,32,35
0.5,5,20,0.6233630952380945,0.5899484415679839,0.7680810123730334,53.18397877097444,24,25
0.5,5,21,0.5957589285714286,0.6835980705939785,0.8267998975531978,45.96641050773154,15,15
0.5,5,22,0.06051587301587298,0.005414462081128747,0.07358302848570958,33.98735196080834,23,26
0.5,5,23,0.7995535714285715,0.7780299567743767,0.8820600641534434,76.00171302780964,13,15
0.5,5,24,0.6384672619047618,0.5272591588718818,0.7261261315170263,48.41442660507155,32,35
0.5,5,25,0.6763888888888889,0.6926317535115899,0.8322450081025358,59.44690421805494,25,27
0.5,5,26,0.4912202380952383,0.3087053571428572,0.5556125962780696,47.18621271789981,15,15
0.5,5,27,0.2730654761904765,0.21834089191232103,0.4672696137267231,26.099299886895892,22,26
0.5,5,28,0.6468750000000004,0.6247680165816332,0.7904226822287131,52.004505277087745,20,23
0.5,5,29,0.4456101190476197,0.27678466120244466,0.5261032799768927,40.37026802229359,18,18
0.5,5,30,0.6975198412698411,0.7396108906525571,0.8600063317514337,67.03700946103854,5,6
0.5,5,31,0.6153061224489795,0.5819241982507286,0.7628395625888373,67.49058196325358,11,12
0.5,5,32,0.8536789021164015,1.9106558510749945,1.3822647543343476,63.04362026909973,28,30
0.5,5,33,0.35069444444444325,0.35657744984567846,0.5971410636069826,21.382472554674244,33,38
0.5,5,34,0.35853174603174603,0.18806974757495581,0.4336700907083123,27.257927109802498,28,28
0.5,5,35,0.5854166666666668,0.6286641687925166,0.7928834522125662,41.66016815243592,26,30
0.5,5,36,0.5787946428571433,0.3749495996315202,0.6123312825844521,51.56302082996327,15,15
0.5,5,37,0.30486111111111314,0.2789602623456817,0.5281668887252227,27.071709816391266,28,30
0.5,5,38,0.5964285714285713,0.5576594387755102,0.7467659866219873,68.08592339626004,19,20
0.5,5,39,0.3653273809523809,0.36903326955782334,0.6074810857613785,27.810063110072825,33,33
0.5,5,40,0.9922619047619048,1.2801886692176867,1.1314542276281823,77.79988589419291,11,12
0.5,5,41,0.4585813492063492,0.36661448163370297,0.6054869789134222,41.96500950112586,16,17
0.5,5,42,0.2167658730158733,0.06901494394053925,0.262706954495954,17.088516094832922,33,35
0.5,5,43,0.573611111111111,0.4788550327538421,0.6919935207455645,44.24868496677491,17,20
0.5,5,44,0.6002976190476176,0.7687422937925132,0.876779501238774,71.73381938164545,27,28
0.5,5,45,0.5318452380952375,0.7327003023431583,0.8559791483109611,38.81179459070945,20,23
0.5,5,46,0.6686011904761909,0.6374547371031748,0.7984076259049476,54.759684849301074,23,25
0.5,5,47,0.9124503968253965,1.1920875062988143,1.091827599165186,66.30478685495267,22,24
0.5,8,0,0.5668650793650795,0.5194055025077161,0.7206979273646595,41.03120875816354,32,35
0.5,8,1,0.71875,0.6717244189342404,0.8195879568016117,58.804600046407394,16,19
