tolerance,iterations,dataset_id,mae,mse,rmse,mape,unique_subsets,total_subsets
0.5,1,0,1.5227430555555557,5.474090677358908,2.3396774729348717,106.43494965403002,5,5
0.5,1,1,1.6830357142857144,6.587833049886623,2.566677433938013,131.48692299800842,2,2
0.5,1,2,1.4635416666666665,4.926015979308391,2.2194629934532344,123.44992218273107,4,4
0.5,1,3,1.148065476190476,2.797891422193877,1.6726898762752995,131.2904316236329,7,7
0.5,1,4,1.0476190476190474,1.5671109693877556,1.2518430290526668,85.0077831957393,6,6
0.5,1,5,1.0982142857142858,2.222537910997733,1.4908178664738805,89.01243895168341,6,6
0.5,1,6,0.974355158730159,1.597088923532377,1.2637598361763112,93.50893370890365,4,4
0.5,1,7,0.9437500000000009,1.8272983985260807,1.3517760164043748,88.03000177405951,7,7
0.5,1,8,1.2282242063492064,2.7686263562137836,1.6639189752550403,107.53886765450729,4,4
0.5,1,9,1.1432705026455026,3.2899010921884178,1.813808449695948,85.00228077375156,3,3
0.5,1,10,1.1665178571428574,2.687439147534017,1.6393410711423102,109.68548874276807,5,5
0.5,1,11,1.060267857142857,2.3151993870464853,1.5215779267084828,91.67692371059036,6,6
0.5,1,12,1.0180059523809513,1.6768018156336615,1.2949138255627908,96.9349873932733,5,5
0.5,1,13,1.627827380952381,6.176809630102041,2.4853188186029658,123.24989183835535,4,4
0.5,1,14,1.300124007936508,4.026413109804107,2.0065924124754653,112.69248199183659,8,8
0.5,1,15,1.4520089285714282,4.785867081207479,2.187662469671105,116.37974275342825,4,4
0.5,1,16,1.3394510582010584,3.523382893859706,1.8770676316690633,139.38298983265938,3,3
0.5,1,17,1.1118551587301582,1.9117644951499115,1.3826657206823028,108.75076098654284,2,2
0.5,1,18,1.1354166666666674,2.304525049603177,1.5180662204275468,115.25079103232257,4,4
0.5,1,19,1.1307870370370372,3.8128215020576137,1.9526447454817821,40.11595047898203,7,7
0.5,1,20,1.1798032407407404,3.346354691567983,1.829304428346464,91.04359770330623,6,6
0.5,1,21,1.480902777777778,3.8563956896415976,1.9637707833761042,111.66311576724175,3,3
0.5,1,22,0.2597222222222222,0.1947398589065255,0.4412933932278224,38.74643348518647,7,7
0.5,1,23,1.379389880952381,4.3974644805839,2.0970132285190526,120.85070072810626,3,3
0.5,1,24,0.7218750000000002,0.9538216588718823,0.9766379364287885,68.41074381923305,7,7
0.5,1,25,1.6212797619047619,5.706391674146509,2.388805491065882,126.27715863541047,8,8
0.5,1,26,1.1302083333333335,2.9334672619047617,1.7127367754283673,112.03405608961856,4,4
0.5,1,27,1.2424851190476192,5.506681665721846,2.3466319834438987,53.11212179927847,5,5
0.5,1,28,1.2194196428571433,2.6133654868197302,1.6165906986060912,101.04307137724011,5,5
0.5,1,29,1.1136656746031752,1.983895276281811,1.408508174020233,156.30083452003313,5,5
0.5,1,30,1.4768353174603175,5.0913966049382715,2.2564123304348147,133.46336038833132,1,1
0.5,1,31,1.51734693877551,5.469067055393585,2.338603655045802,140.23435942634333,3,3
0.5,1,32,1.2025958994708996,3.727062101075,1.930560048554564,79.11509485945159,4,4
0.5,1,33,1.119097222222222,3.127671199845678,1.7685223209916459,63.99570946045405,7,7
0.5,1,34,0.9846230158730159,1.2383624063051144,1.1128173283630671,74.51706336525147,6,6
0.5,1,35,0.9624255952380953,2.3594082164115657,1.5360365283454576,72.12073986952703,6,6
0.5,1,36,1.815699404761904,7.595451831774367,2.7559847299603035,128.76886647136098,1,1
0.5,1,37,0.7638888888888907,1.5422935956790202,1.241891136806693,41.95642049414062,8,8
0.5,1,38,1.1071428571428572,2.0176445578231297,1.4204381569864735,136.3267045373772,8,8
0.5,1,39,1.1222718253968256,2.2483165036848076,1.499438729553431,75.00334771229986,7,7
0.5,1,40,1.700446428571428,6.032480335884351,2.4561108150660367,136.78532011009415,2,2
0.5,1,41,1.4348544973544974,3.5929504604696816,1.8955079689807905,103.28170826313428,2,2
0.5,1,42,0.8011408730158732,1.0103195074326032,1.005146510431491,64.57699825434091,7,7
0.5,1,43,1.2718253968253967,3.252223088309397,1.8033921060904634,97.5038870241314,4,4
0.5,1,44,1.1080357142857145,2.9634893176020425,1.7214788170645732,92.34095210583577,8,8
0.5,1,45,1.0623511904761902,2.985378873771732,1.727824896733385,66.579554449667,5,5
0.5,1,46,1.2709821428571428,3.435133308531742,1.853411262653743,100.92733273383901,5,5
0.5,1,47,1.541617063492064,5.007774510267073,2.2378057355961607,113.12789398360938,7,7
0.5,2,0,1.4254216269841269,4.800429963073192,2.19098835302089,101.68215231785864,7,8
0.5,2,1,1.3720238095238093,2.5580711451247167,1.5993971192686063,108.67859838569731,4,4
0.5,2,2,1.0625000000000004,1.5640368126417248,1.2506145739762211,103.64092186491915,7,8
0.5,2,3,0.9188988095238093,1.187028326955782,1.0895082959554654,110.09714512514877,10,10
0.5,2,4,0.9380952380952392,1.9742166241496641,1.4050681919927104,67.42663208803006,11,12
0.5,2,5,0.9242559523809526,1.090395053854876,1.0442198302344559,74.00725547554062,12,12
0.5,2,6,0.6340029761904769,0.6419549949609482,0.8012209401662866,66.89157838525075,10,10
0.5,2,7,1.0589285714285712,2.556985898526076,1.5990578158797373,93.79442830141089,12,13
0.5,2,8,1.1196924603174612,2.4955174772455306,1.5797206959603747,125.44657215234818,8,9
0.5,2,9,0.6052910052910055,0.6503177588550859,0.8064228164276392,50.08643799979057,8,8
0.5,2,10,1.0192708333333327,1.1535477784863941,1.0740334159077147,90.98019638888557,7,7
0.5,2,11,0.8936011904761905,1.1533690299036286,1.0739501989867262,75.75988856071886,12,12
0.5,2,12,1.1206349206349215,1.7475979465860465,1.3219674529223655,107.80152048753777,10,11
0.5,2,13,0.949404761904762,1.349726296768708,1.1617772147742906,101.39734804538647,10,10
0.5,2,14,1.0990575396825393,1.7340954014707721,1.3168505615561592,86.96975162268454,4,4
0.5,2,15,0.8869047619047626,1.1530545812074837,1.0738037908330758,80.32408332296623,8,8
0.5,2,16,0.7808779761904754,1.2743770241507084,1.128883087015971,58.88843001991339,9,9
0.5,2,17,0.8414682539682536,1.0267756558641976,1.0132993910311985,80.68297757759808,9,9
0.5,2,18,0.9369791666666666,1.0922482638888882,1.0451068193677084,88.73909787972141,7,7
0.5,2,19,0.5115740740740744,0.7503215020576143,0.8662110031958808,22.80427561488677,10,10
0.5,2,20,0.9332671957671962,1.339123995470103,1.157205252092343,75.32200908550928,8,8
0.5,2,21,1.114236111111111,1.9318049158320738,1.3898938505627234,86.70423423172713,5,5
0.5,2,22,0.0934523809523809,0.01874779541446207,0.13692258913145802,36.816068746104904,15,15
0.5,2,23,1.0601190476190476,1.5928420847505669,1.2620784780474497,90.95014092407406,5,5
0.5,2,24,0.7799107142857141,0.8671773136337865,0.9312235572803055,55.72567019969499,14,14
0.5,2,25,1.1161458333333334,2.7869844320830186,1.6694263781559877,103.6555224322036,11,12
0.5,2,26,1.0235119047619046,1.6665029761904755,1.290931050130283,88.25471559778708,5,5
0.5,2,27,0.16589781746031723,0.05811705758692356,0.241074796664694,37.146434169207545,6,6
0.5,2,28,1.193824404761905,3.295731558248301,1.8154149823795938,95.70947251199158,9,10
0.5,2,29,0.6631944444444444,0.62469388739292,0.7903757887188346,57.035614099937604,7,7
0.5,2,30,1.0420634920634921,1.586039462081129,1.2593805866699426,99.23767386089274,4,4
0.5,2,31,1.2377551020408164,2.291516034985423,1.513775424224288,112.78321716945368,4,4
0.5,2,32,0.8162863756613749,1.5735816116570063,1.2544248130745048,59.56652387740367,9,9
