iterations,dataset_id,mae,mse,rmse,mape,unique_subsets,total_subsets
5,0,2.2030505952380954,6.491836213073193,2.5479082034235834,156.02303696094026,7,7
5,1,1.4479166666666665,2.8824759070294776,1.6977855892395475,123.07149481039792,7,7
5,2,1.5372023809523796,3.8955100269274343,1.9737046453123208,128.5298020739066,7,7
5,3,1.3162202380952381,2.609647374574829,1.6154403036246276,155.9961025551163,7,7
5,4,1.4324404761904748,2.273323767006798,1.507754544681195,128.08027364410444,7,7
5,5,1.8901785714285715,6.960819160997732,2.6383364381742016,161.52034211715795,7,7
5,6,1.216914682539682,2.762773447341899,1.6621592725554006,143.00586202445737,7,7
5,7,1.6264880952380967,3.0650960175737003,1.7507415621883489,185.20444328522322,7,7
5,8,1.4404265873015873,4.406709193515371,2.0992163284224357,126.41018198680985,7,7
5,9,1.0902281746031743,2.117939286632861,1.4553141539313292,83.21038016446205,7,7
5,10,1.5960565476190451,3.4172940582482907,1.848592453259585,134.1143788526721,7,7
5,11,1.3002232142857144,1.871374982284581,1.3679820840510233,111.11657052224015,7,7
5,12,1.6117559523809515,3.697498740236831,1.9228881247323857,142.76210714623653,7,7
5,13,1.442113095238095,3.037226296768706,1.742763981946123,108.39762594310669,7,7
5,14,1.2417658730158725,2.1622204014707718,1.4704490475602245,98.84175788050572,7,7
5,15,1.2548363095238093,2.6752365008503434,1.635615022201234,114.26842463511058,7,7
5,16,1.360515873015872,3.887974494388801,1.971794739416048,103.92165432124716,7,7
5,17,1.5598214285714276,3.575820794753083,1.8909840810416896,154.57739703446168,7,7
5,18,1.1569196428571429,1.5243353174603176,1.2346397520978811,107.96807492513693,7,7
5,19,0.7615740740740744,1.7989326131687262,1.3412429359250047,30.361562900008565,7,7
5,20,1.3846312830687828,2.2910285506949686,1.5136143996061113,225.62431809331756,7,7
5,21,2.274950396825397,9.698359975355885,3.114218999260631,185.7948064027231,7,7
5,22,1.0595238095238095,1.864680335097002,1.3655329857227918,495.3131219882948,7,7
5,23,1.3744791666666667,2.1600760877267575,1.4697197310122625,137.32396427788208,7,7
5,24,1.718526785714286,3.3653357957766454,1.8344851582328612,146.12869635481377,7,7
5,25,1.8148313492063488,4.94657024557508,2.2240886325807883,125.20342117878451,7,7
5,26,1.3190476190476188,2.33356956845238,1.5276025557887694,114.16068390951462,7,7
5,27,2.2454117063492065,14.53302095143613,3.812219950558484,996.9355504966574,7,7
5,28,1.427232142857144,2.8476474808673515,1.6874974017364743,122.95552341041049,7,7
5,29,1.5538442460317463,4.1983817284147475,2.048995297313966,185.58572979843606,7,7
5,30,1.203670634920635,2.0288966049382715,1.4243934164893741,110.55951743374806,7,7
5,31,1.2690051020408164,2.6712832543731784,1.6344060861282848,109.22400269116001,7,7
5,32,1.7338458994708996,5.420268532953305,2.3281470170402265,173.8386348999268,7,7
5,33,1.3378472222222229,2.390431616512349,1.54610207182849,420.12639864141016,7,7
5,34,1.855902777777778,5.376488646384479,2.3187256513836387,131.229294498857,7,7
5,35,1.528645833333333,2.5926671449829914,1.6101761223490403,112.45149036134036,7,7
5,36,2.03154761904762,5.8025450857426355,2.408847252472152,174.9734044441308,7,7
5,37,2.046875,11.300431616512341,3.3616114612656145,826.4519207757701,7,7
5,38,1.0074404761904763,1.331632653061225,1.1539638872431082,117.04918730884535,7,7
5,39,1.161755952380952,2.430186543367347,1.558905559476695,73.93437429538203,7,7
5,40,1.6361607142857144,3.6555755739795925,1.9119559550312848,134.08260002473372,7,7
5,41,1.515806878306878,3.8548469551786755,1.9633764170883472,113.38993282616829,7,7
5,42,1.7388888888888872,3.399270400289737,1.8437110403449173,174.29980355857836,7,7
5,43,1.717063492063492,4.638458207357015,2.1537080134867437,125.62744157827721,7,7
5,44,1.125,2.3762497342687077,1.5415089147548604,69.21964483814715,7,7
5,45,1.4113095238095248,3.916201046390784,1.9789393741069443,85.37514419442915,7,7
5,46,1.9792410714285698,5.591067088293638,2.3645437378686056,160.8049238425818,7,7
5,47,1.3932539682539677,2.9814798674099245,1.7266962290483885,96.2279928246627,7,7
10,0,1.0106646825396823,1.5126323440255731,1.2298911919456832,71.78273575391839,12,12
10,1,4.0357142857142865,33.787237811791414,5.812679056320881,327.78514130139354,12,12
10,2,1.6041666666666674,3.5184638959750605,1.875756886159574,140.10827647414715,12,12
10,3,1.8749999999999998,4.759944993622447,2.1817298168248165,221.64306989529842,12,12
10,4,0.5705357142857174,0.45927366780045664,0.6776973275736423,45.16280400813047,12,12
10,5,1.6715773809523815,4.115506660997735,2.0286711564464395,145.96975404903972,12,12
10,6,0.8097470238095245,0.8346633282942817,0.9135991069907422,77.30335059335162,12,12
10,7,2.4083333333333288,8.896755243764153,2.9827429060789252,225.3308783295164,12,12
10,8,2.2101869256474522,7.610130026299085,2.7586464119743734,369.9238220154581,12,12
10,9,0.7902281746031745,0.9997969255217518,0.9998984576054469,61.62350307011325,12,12
10,10,1.5551339285714278,2.8229395195578215,1.6801605636241501,141.45200456704208,12,12
10,11,1.2883184523809523,1.7966577203798184,1.3403946136790532,110.15326530648318,12,12
10,12,1.095983853311439,1.7550508235701658,1.3247833119307346,99.95319768223196,12,12
10,13,1.6919146825396814,4.409065472253711,2.099777481604589,165.45801305155933,12,12
10,14,1.0069173881673887,1.55430413449911,1.246717343466076,93.03115628957636,12,12
10,15,0.8839285714285718,1.1693306228741511,1.0813559186845703,79.62059111853745,12,12
10,16,1.2235697751322752,2.2367129203147313,1.4955644153010366,293.1046874502326,12,12
10,17,1.5823412698412684,4.019903291032842,2.004969648406888,156.5851057228382,12,12
10,18,1.1101934523809522,1.437199900793651,1.1988327242754306,107.06307818169414,12,12
10,19,0.7615740740740744,1.6878215020576148,1.2991618459828687,30.361562900008565,12,12
