iterations,dataset_id,mae,mse,rmse,mape,unique_subsets,total_subsets
5,0,1.3521577380952383,2.192766272597002,1.480799200633564,94.62591557980832,7,7
5,1,1.5803571428571428,3.4445507369614505,1.8559500901051866,132.1074759016614,7,7
5,2,1.7075892857142856,4.369282348356012,2.090282839320079,216.68216766528792,7,7
5,3,1.5126488095238093,3.159002533304988,1.7773583018921615,160.14448916119716,7,7
5,4,3.477678571428573,18.292706207483008,4.276997335454279,303.71383591498136,7,7
5,5,1.322767857142857,1.9117864229024941,1.382673650180148,106.45074002324226,7,7
5,6,1.3566716269841261,4.315541304484751,2.077388096741856,110.7507596094373,7,7
5,7,1.3583333333333343,2.199061791383224,1.482923393632734,127.67694831246843,7,7
5,8,1.4521825396825396,3.557329233197907,1.886088341832881,121.72355743256685,7,7
5,9,1.3573743386243382,2.7901615088550837,1.670377654560514,103.35410659052,7,7
5,10,1.6221726190476191,4.140805963010206,2.0348970399040356,142.11308262755819,7,7
5,11,1.6895089285714284,3.6399612918083903,1.9078682585043418,150.83781761478008,7,7
5,12,1.4798611111111104,4.791843978332077,2.189028089891054,144.80514806368922,7,7
5,13,2.2142857142857144,8.865779124149661,2.977545822342565,212.9175139748888,7,7
5,14,1.840997023809524,4.2556169788517275,2.062914680458629,156.45228909757353,7,7
5,15,1.300967261904762,2.2861926020408148,1.5120160720180242,108.2221178879855,7,7
5,16,0.8745039682539686,1.3658762801030924,1.1687070976523983,67.92594074605005,7,7
5,17,1.3804563492063484,2.961070050705465,1.7207760024783776,139.21882285322056,7,7
5,18,1.6062499999999997,3.8449454365079374,1.9608532419607383,153.08827369935187,7,7
5,19,0.7615740740740744,1.7503215020576148,1.3229971663074773,30.361562900008565,7,7
5,20,1.1511656746031749,1.9853810225865036,1.409035493728424,89.76076699820119,7,7
5,21,1.5719742063492061,4.5218718801177875,2.1264693461505124,108.94025761470417,7,7
5,22,0.2597222222222222,0.1947398589065255,0.4412933932278224,38.74643348518647,7,7
5,23,1.1886160714285714,1.8183559426374711,1.348464290456915,112.29673241184285,7,7
5,24,1.6176339285714283,3.0079325219671196,1.734339217675458,122.31367664714539,7,7
5,25,1.3414434523809524,2.384259357678256,1.5441047107234198,101.99486827700674,7,7
5,26,1.3642857142857143,2.6250130208333338,1.6201891929133874,119.59456804982942,7,7
5,27,1.1546874999999996,4.716503094293271,2.1717511584648164,50.92996935796024,7,7
5,28,1.9935267857142862,4.684087213010205,2.1642752165586994,171.44002511559776,7,7
5,29,1.8747767857142847,5.861741258424659,2.4211033142814578,147.48019617707197,7,7
5,30,1.2438492063492064,2.3201466049382717,1.523202745841233,117.74150523404154,7,7
5,31,1.4510204081632652,3.0976384839650137,1.7600109329106493,124.58751013452319,7,7
5,32,0.972536375661375,1.8872906890379588,1.373786988232877,87.27178706275589,7,7
5,33,1.0878472222222229,2.532792727623458,1.5914750163365614,79.02950950026604,7,7
5,34,1.4844246031746031,2.768167713844797,1.6637811496241917,113.50858974559226,7,7
5,35,1.5018601190476195,2.9732475021258535,1.724310732474241,116.18963707371002,7,7
5,36,1.7281250000000008,4.100898260345808,2.0250674705663037,144.107672187029,7,7
5,37,0.9479166666666685,1.7500482253086473,1.3228938828600907,350.56748934214113,7,7
5,38,1.2425595238095237,2.2518335459183683,1.5006110575090297,137.35107192012575,7,7
5,39,1.6047619047619044,4.070737138605441,2.017606784932446,97.15958007320516,7,7
5,40,1.4709821428571415,2.9300993835033964,1.711753306847513,124.3777528332488,7,7
5,41,1.7232969576719577,6.42473782819455,2.5347066552551105,173.14948140873054,7,7
5,42,1.5734126984126986,3.791916729654826,1.947284450113754,199.6408771091271,7,7
5,43,1.241765873015873,2.387304933547493,1.5450905907251824,93.43463259306287,7,7
