iterations,dataset_id,mae,mse,rmse,mape,unique_subsets
1,0,1.5013392857142858,4.210598613866844,2.051974320956976,180.45633483485895,8
1,1,1.6889880952380953,6.647356859410432,2.578246857733067,132.4016730705549,8
1,2,1.354166666666666,3.9715888959750574,1.99288456664581,128.49213401325667,8
1,3,1.1436011904761905,2.888665231717687,1.6996073757540848,125.36819144299676,8
1,4,0.8624999999999992,1.3487329931972787,1.1613496429573993,72.21634679625161,8
1,5,1.1409226190476192,3.077225410997733,1.7542022149677423,91.48216300071293,8
1,6,1.0727182539682545,2.5030413044847584,1.5821002826890458,100.3036397714771,8
1,7,0.9839285714285718,2.2593668509070306,1.503119040830443,92.69221827611622,8
1,8,1.1417658730158722,2.396540542721716,1.54807640080253,97.27647308606603,8
1,9,1.2157076719576723,2.641463592188419,1.625258007883185,92.66842282721225,8
1,10,1.381994047619048,4.356654177295916,2.087259968785852,95.35732161063193,8
1,11,1.1019345238095237,2.7794851013321997,1.6671787850534205,91.56876428288587,8
1,12,1.179811507936508,2.497052311665404,1.5802064142590373,103.02425427737292,8
1,13,1.249404761904762,2.427553677721089,1.5580608709935209,130.68044638370878,8
1,14,1.4251240079365082,4.747320847899346,2.178834745431453,126.10185441021599,8
1,15,1.4207589285714282,4.723646099064622,2.173395062814081,113.15731295900744,8
1,16,1.0141121031746032,2.5770369943888065,1.6053152320926898,77.4218101500161,8
1,17,1.1929067460317455,3.3318661816578454,1.8253400180946686,106.75251507247853,8
1,18,1.101636904761904,2.8607192460317408,1.6913660887081012,94.93941850151081,8
1,19,1.1307870370370372,3.8128215020576137,1.9526447454817821,40.11595047898203,8
1,20,1.183250661375661,2.545344026885444,1.5954134344693993,148.60404205938173,8
1,21,1.4553075396825395,3.170383784879692,1.780557155746395,114.17766954292601,8
1,22,0.2597222222222222,0.1947398589065255,0.4412933932278224,38.74643348518647,8
1,23,1.5654017857142857,5.659369242488662,2.3789428834019244,127.44216244084616,8
1,24,0.7644345238095239,1.2624340100623586,1.1235808871916426,58.257749488428075,8
1,25,1.3654265873015872,3.1695365154163513,1.7803192172799662,120.46849341453532,8
1,26,1.1558035714285715,2.6118898809523814,1.6161342397685847,111.40927491023946,8
1,27,1.061111111111111,3.718239205404382,1.9282736334359762,54.76575209512562,8
1,28,1.3047619047619046,2.7470894451530623,1.657434597549195,106.79890959295659,8
1,29,1.1178323412698412,3.026882627472285,1.7397938462565858,92.13876560793766,8
1,30,1.2750496031746033,3.880682319223987,1.9699447502973242,125.03630156196657,8
1,31,1.433673469387755,4.809883381924197,2.193144633152177,120.82068380500657,8
1,32,1.322833994708994,5.015705040889806,2.239576978112118,73.57142043842295,8
1,33,0.8378472222222214,1.908487172067897,1.3814800657511845,43.434147610590124,8
1,34,0.9092261904761909,1.5276605213844803,1.2359856477259274,64.18429923531878,8
1,35,0.9769345238095238,2.427488573554422,1.5580399781630836,70.8711979681587,8
1,36,1.6224702380952376,4.541880403202948,2.131168788060427,151.72874409688183,8
1,37,0.5069444444444441,0.7297935956790078,0.8542795769998296,42.03935862501411,8
1,38,1.264880952380952,3.684683248299318,1.9195528771824228,117.29598147410802,8
1,39,1.0082837301587302,2.2909628330498872,1.5135926906040102,77.11324405792229,8
1,40,1.7004464285714282,5.849370216836734,2.4185471293395824,142.9308118380652,8
1,41,1.5279927248677247,5.598795367877088,2.3661773745594576,105.60855541644183,8
1,42,1.1096726190476187,2.843975261400855,1.6864089840251846,72.94533047935406,8
1,43,1.2696428571428573,2.426553445452255,1.557739851660814,98.80417018120052,8
1,44,1.2208333333333339,3.6865547937925207,1.9200403104603092,79.71687364384653,8
1,45,1.184821428571429,2.7752598261526855,1.6659111099193395,74.52946829740598,8
1,46,0.987351190476192,2.3620492311507952,1.5368959727811102,83.86050629976845,8
1,47,1.6653769841269832,6.489284926933729,2.5474074913397207,104.4988474301474,8
2,0,1.1975694444444445,2.0397900821208106,1.428212197861652,83.96744246190711,15
2,1,1.2053571428571428,2.0521187641723353,1.4325218197892609,101.32749767779102,15
2,2,1.0267857142857146,1.6241186578798201,1.2744091406921956,107.89485635585967,14
2,3,1.0617559523809523,1.5508676126700678,1.2453383526857542,112.00988793979106,15
2,4,0.613690476190478,0.572282100340139,0.7564932916689606,52.78320403999874,15
2,5,0.6976190476190478,0.7710498157596376,0.87809442303185,59.20329076194524,15
2,6,0.8731646825396826,1.299748893770472,1.1400653024149414,83.67293808157856,15
2,7,0.9050595238095247,1.1915841128117937,1.0915970469050351,85.37670076243639,15
2,8,0.9104166666666667,1.2429877153407665,1.1148935892455236,82.14652999222174,15
2,9,0.8073743386243386,1.0620365088550852,1.0305515556511888,63.99451277672371,15
2,10,0.9406249999999998,1.3062821534863946,1.1429270114431607,84.93224564189399,15
2,11,0.7544642857142856,0.7809731965702946,0.8837268789452398,65.90800121251439,15
2,12,1.2229662698412687,3.436933264046354,1.8538967781530755,100.01734889315578,15
2,13,1.596577380952381,5.916392963435373,2.4323636577278847,117.5529494680474,13
2,14,1.3483630952380952,4.0223518498834725,2.0055801778745903,125.6000848141819,14
2,15,1.1000744047619042,1.676027051445577,1.2946146343393377,98.51359156809787,15
2,16,0.9408730158730156,2.2607423515316607,1.5035765200120879,76.49485573206746,15
2,17,0.8748015873015871,1.1230306161816581,1.059731388693219,82.60469021642258,15
2,18,0.900967261904762,1.3961359126984139,1.181581953441408,97.49297030348359,13
2,19,1.1307870370370372,3.8128215020576137,1.9526447454817821,40.11595047898203,14
2,20,0.9066550925925927,1.1118164144515836,1.0544270550643053,85.89945557131236,15
2,21,1.3737847222222221,4.495830213451121,2.1203372876623003,97.91385210699634,14
2,22,0.20873015873015877,0.11825176366843038,0.343877541674984,40.49851307096694,15
2,23,1.1408482142857141,1.9590158198696146,1.3996484629611874,103.62418702050424,15
2,24,0.5992559523809523,0.549524783871882,0.7412993888247056,45.72795410086873,15
2,25,1.188169642857143,2.9053996106544475,1.7045232795871248,108.77675831522215,13
2,26,1.35,2.623125,1.6196064336745517,124.88717713655902,15
2,27,0.2189236111111112,0.13533989984882838,0.36788571574448004,41.03323075142221,15
2,28,0.8674107142857153,1.16898304634354,1.0811951934519224,70.39921293638753,15
2,29,0.9325644841269838,2.1101787584246647,1.4526454345175441,79.83213788901664,14
2,30,1.1500992063492064,1.8795662477954145,1.370972737801673,107.36809032858106,13
2,31,1.1642857142857141,1.9300364431486878,1.3892575150592807,101.05365423445454,15
2,32,0.8023726851851857,1.3657215752813472,1.1686409094676375,60.40178627266917,15
2,33,0.75625,1.5286260609567905,1.2363761810051141,40.478637549700366,15
2,34,0.6427083333333331,0.5905945491622571,0.768501495875094,44.95955803983769,15
2,35,0.7436755952380956,1.3028605973639469,1.1414291906920668,59.76736627764151,14
2,36,1.2831845238095239,2.494112546060091,1.579275956272396,107.46574709262913,15
2,37,0.6215277777777757,0.7870852623456734,0.8871782584946913,41.935811580472745,14
2,38,0.9568452380952378,1.2602040816326525,1.1225881175358363,101.37603582882187,15
2,39,0.8381448412698411,0.9823256802721085,0.9911234435084807,89.7542405307771,15
2,40,1.521726190476191,3.1058806335034035,1.7623508826290535,129.17173710109017,13
2,41,0.8615575396825398,1.1037804869247085,1.0506095787326082,73.10449196255027,14
2,42,0.5056051587301587,0.347856709813555,0.5897937858383683,40.10493717494153,15
2,43,0.9648809523809526,1.3153555287855887,1.146889501558711,69.8739578775592,15
2,44,0.8288690476190484,1.3201113414115668,1.1489609834156975,117.20306985098756,14
2,45,0.7553571428571426,1.0616065523431588,1.030342929486663,52.19964151694272,13
2,46,0.869494047619046,1.1558364335317446,1.0750983366798335,66.21775757390765,14
2,47,1.4153769841269845,4.791033438838502,2.188842945219803,103.91500183802374,14
3,0,0.896502976190476,0.9520420662477952,0.9757264300242129,63.869878923941755,22
3,1,0.9062500000000002,0.9687854308390026,0.9842689829711199,76.11635319366489,21
3,2,1.0624999999999996,1.9238458404195011,1.3870276999467246,104.97555912162564,19
3,3,1.013764880952381,1.1619787237811794,1.0779511694790165,104.3826352182366,20
3,4,0.6494047619047625,0.7956327947845814,0.8919825081158158,51.89461968300204,20
3,5,0.653720238095238,0.5116500141723354,0.7152971509605888,53.42895623870966,22
3,6,0.693402777777778,0.9305586655958689,0.9646546872305493,67.39854270987149,21
3,7,0.5214285714285726,0.34463470804988866,0.5870559667100648,53.47948926933462,22
3,8,0.7329365079365082,0.6710941141502909,0.8192033411493699,65.30265273344239,22
3,9,0.3736607142857141,0.18696899342298628,0.4323991135779377,42.51406178308335,22
3,10,0.943080357142857,1.0941045741213147,1.0459945382846483,77.78364011798804,21
3,11,0.704985119047619,0.6121983949829932,0.7824310800211053,59.445372505359416,22
3,12,0.5929563492063497,0.42701262912572413,0.6534620334233077,54.893228290691155,22
3,13,0.9959821428571425,1.17368463010204,1.0833672646439156,81.97005262458711,22
3,14,0.9859375000000002,1.189954776470774,1.0908504830959989,85.33263509319646,22
3,15,1.063244047619048,1.948100464143991,1.3957436957206688,88.78404512579648,19
3,16,0.49322916666666616,0.3974983039126134,0.6304746655596983,45.718362318712366,21
3,17,0.6556051587301577,0.4829285163139312,0.6949305838095854,72.99010398449201,21
3,18,0.6727678571428575,0.5873189484126997,0.7663673717041323,66.06156618366788,19
3,19,1.0057870370370368,3.062821502057611,1.7500918553200604,37.78335053486843,20
3,20,0.8136491402116408,1.0960660286491157,1.0469317211017706,63.09258846356136,22
3,21,1.1755208333333336,1.896946284879693,1.3772967308752653,86.23300322399118,22
3,22,0.23829365079365078,0.11947530864197528,0.3456520051178284,57.99031339459385,22
