iterations,dataset_id,mae,mse,rmse,mape,unique_subsets
1,0,1.5227430555555557,5.579819844025574,2.3621642288430276,104.01534122849745,8
1,1,1.6517857142857144,5.302118764172336,2.3026330068363774,135.33010517949722,8
1,2,1.354166666666666,3.9715888959750574,1.99288456664581,128.49213401325667,8
1,3,1.1525297619047619,2.8380699936224483,1.6846572332740117,134.70785381043854,8
1,4,0.9782738095238109,1.2242538265306164,1.106460042898349,81.97072770367875,8
1,5,1.1547619047619047,2.337418863378685,1.5288619503992782,92.12575074274551,8
1,6,0.8566716269841261,1.8336960663895154,1.3541403422059013,73.80028729020935,8
1,7,0.9904761904761898,1.7675513747165539,1.329492901341167,95.43477528254596,8
1,8,1.2042658730158724,3.4815851855788593,1.8659006365771087,102.47983382077624,8
1,9,1.1224371693121695,3.1065677588550855,1.7625458175193873,83.41914640756154,8
1,10,1.2127232142857136,2.640433939200677,1.624941210998317,101.40544109273878,8
1,11,1.083705357142857,2.7586517679988667,1.6609189528688229,90.64350701623123,8
1,12,1.1292162698412687,2.993381676744767,1.7301392073312387,90.7933755562006,8
1,13,1.418452380952381,4.679934630102041,2.1633156566026237,114.54232148371406,8
1,14,1.3999751984126987,4.587983050280298,2.141957761086875,117.04762094069281,8
1,15,1.2537202380952384,3.652217527636052,1.9110775828406474,108.8216668210352,8
1,16,0.9477595899470898,1.7118914917433017,1.3083927131191544,109.6618668594262,8
1,17,1.1929067460317455,3.361330467372132,1.8333931567921082,106.41154941995043,8
1,18,1.2559523809523816,3.25699900793651,1.804715769293467,108.25912593295382,8
1,19,1.1307870370370372,3.8128215020576137,1.9526447454817821,40.11595047898203,8
1,20,1.0721312830687828,2.504284999107666,1.5824932856437863,93.61383914630056,8
1,21,1.4252232142857144,3.3052052134511207,1.8180223357954437,107.16672785188099,8
1,22,0.33373015873015877,0.34275573192239867,0.5854534412934974,49.55273002693653,8
1,23,1.4461309523809525,2.9113781710600906,1.7062761121987526,146.5017665826445,8
1,24,0.683779761904762,0.9296959148242634,0.964207402390307,64.13579032135422,8
1,25,1.7638144841269843,7.2640305630354,2.695186554403127,116.11220783321016,8
1,26,1.3961309523809522,3.1379315476190466,1.7714207709121643,138.86575972630183,8
1,27,1.1546874999999996,4.716503094293271,2.1717511584648164,50.92996935796024,8
1,28,1.0784226190476203,2.006687659438779,1.4165760337654945,102.20010482054637,8
1,29,1.1178323412698412,3.0608111989008564,1.7495174188618003,91.43419432288647,8
1,30,1.329513888888889,4.170637676366843,2.0422139154277748,128.2703237549542,8
1,31,1.4510204081632652,4.098658892128279,2.024514483062119,133.5072810353801,8
1,32,1.3588458994708996,5.327833017080288,2.3082099161645346,83.36898553082192,8
1,33,0.8750000000000016,1.944251060956796,1.3943640345895314,42.492618164153996,8
1,34,0.8234623015873019,1.0144784777336868,1.00721322356971,66.06436595520822,8
1,35,1.3582589285714284,4.430464764030611,2.1048669231166635,91.64174099741659,8
1,36,1.6224702380952383,4.54188040320295,2.1311687880604273,151.48825644369174,8
1,37,0.5069444444444441,0.7297935956790078,0.8542795769998296,42.03935862501411,8
1,38,1.1071428571428572,2.0176445578231297,1.4204381569864735,136.3267045373772,8
1,39,1.0905753968253968,2.070191503684807,1.438816007585684,72.91909448494414,8
1,40,1.7354910714285716,6.901639562074832,2.6270971740829903,146.74915530349932,8
1,41,1.4512235449735449,3.5629157382474594,1.8875687373569894,125.51484635293222,8
1,42,0.8973710317460317,1.8276434161627615,1.351903626802873,64.89640101278238,8
1,43,1.3404761904761906,2.328041540690351,1.525792102709393,110.48600275337388,8
1,44,1.2390625000000004,4.013191698554426,2.0032952100363106,73.68141508362697,8
1,45,1.116170634920635,2.4748381991685577,1.5731618477348597,138.88575799842354,8
1,46,1.184747023809523,3.380352802579361,1.8385735782337789,93.20929549034858,8
1,47,1.649751984126984,6.378979867409926,2.525664242810181,120.10002891979532,8
2,0,1.2115575396825398,2.221114486882716,1.4903403929581711,86.90776768967481,15
2,1,1.2053571428571428,2.0580711451247162,1.434597903638757,101.16561315695765,15
2,2,1.0052083333333335,1.4898180626417243,1.220581034852551,104.59666380918344,14
2,3,1.0706845238095237,1.620250053146259,1.272890432498516,105.6145932292201,15
2,4,0.7633928571428565,0.8349309098639448,0.9137455389023493,64.74962947688003,15
2,5,0.8014880952380954,0.9323965419501135,0.9656068257578306,66.59021667513669,15
