iterations,dataset_id,mae,mse,rmse,mape,unique_subsets
1,0,1.5810763888888886,5.974388296406524,2.4442561846922928,107.35702157495707,8
1,1,1.5029761904761902,5.230690192743764,2.2870702203351265,123.73785180228352,8
1,2,0.9747023809523814,1.9797734197845809,1.4070442138698347,118.35665691648872,8
1,3,1.0755208333333333,2.8365818983843534,1.6842155142333637,123.67652188284421,8
1,4,0.9940476190476201,1.3298341836734722,1.153184366731301,83.68006923990855,8
1,5,1.1251488095238096,3.018073625283447,1.7372603792418242,87.97395528178221,8
1,6,0.9222470238095235,1.2858538044847572,1.1339549393537458,98.13001926856106,8
1,7,1.225595238095237,3.4550513747165463,1.8587768490909677,103.9171975558085,8
1,8,1.4003968253968246,3.7870167331979063,1.9460258819445095,116.96517232356656,8
1,9,1.2094576719576722,2.277401092188419,1.5091060573029382,95.79531302753452,8
1,10,1.2177827380952375,2.510969653486397,1.584603942152864,106.58318439994612,8
1,11,1.0796130952380951,2.3546339108560095,1.534481642397852,92.64454948138011,8
1,12,1.248313492063493,3.601814216427315,1.8978446238897733,126.65304396570049,8
1,13,1.596577380952381,5.92680963010204,2.434503980301129,118.54378043956322,8
1,14,1.300124007936508,4.026413109804107,2.0065924124754653,112.69248199183662,8
1,15,1.4382440476190481,4.753408003826528,2.180231181280216,114.21860845085573,8
1,16,0.7902943121693118,1.3112053144946247,1.1450787372467557,83.1920378148407,8
1,17,1.0814980158730165,2.6037411816578504,1.6136112238261886,105.97545451100612,8
1,18,1.1427827380952384,3.1055109126984135,1.7622459852978567,100.99750978873985,8
1,19,1.0057870370370368,3.062821502057611,1.7500918553200604,37.78335053486843,8
1,20,1.030291005291005,2.3936120493722184,1.5471302625739756,86.06167532900952,8
1,21,1.4293898809523808,3.317705213451121,1.8214568931081299,107.52114567881053,8
1,22,0.09345238095238094,0.01874779541446209,0.1369225891314581,31.581982975736928,8
1,23,1.5654017857142857,5.659369242488662,2.3789428834019244,127.44216244084616,8
1,24,0.7644345238095237,1.1660054386337868,1.0798173172503702,58.405704148941126,8
1,25,1.4526289682539681,3.043792467797303,1.7446468031659883,122.3743420096144,8
1,26,1.3037202380952382,2.8746875000000003,1.695490342054475,119.47631365353226,8
1,27,1.061111111111111,3.718239205404382,1.9282736334359762,54.76575209512562,8
1,28,1.3797619047619043,4.316992718962582,2.077737403755003,103.12525251001423,8
1,29,1.1177827380952379,2.0516222108056192,1.4323484948871972,108.09964419735695,8
1,30,1.4768353174603175,5.0913966049382715,2.2564123304348147,133.46336038833132,8
1,31,1.4510204081632652,4.098658892128279,2.024514483062119,133.5072810353801,8
1,32,1.3223627645502638,4.985166019725784,2.2327485348166247,80.71158622475357,8
1,33,1.0559027777777794,2.2015427276234627,1.483759659656328,115.2007466115821,8
1,34,1.0751984126984127,2.8494859182098757,1.6880420368610125,70.72760496851855,8
1,35,0.9769345238095238,2.364988573554422,1.5378519348605775,73.79650133317155,8
1,36,1.7143601190476192,6.775027724631521,2.6028883427130562,140.51103996575677,8
1,37,0.7638888888888907,1.5422935956790202,1.241891136806693,41.95642049414062,8
1,38,1.2648809523809526,3.68468324829932,1.9195528771824235,133.3576142874094,8
1,39,1.0905753968253968,2.084030789399093,1.4436172586246996,72.71562604078493,8
1,40,1.553050595238095,5.722547300170069,2.3921846291977693,129.08541035712148,8
1,41,1.4988425925925926,3.780045367877089,1.944233876846376,107.66619976505574,8
1,42,0.9117559523809522,1.9174871661627613,1.3847336083748243,62.32130843137933,8
1,43,1.5215277777777778,3.506612969261779,1.872595249716761,116.8090970142142,8
1,44,1.1765625000000006,3.7328717580782347,1.9320641185214933,70.1245545612479,8
1,45,1.094047619047619,2.9153639928193487,1.707443701215167,65.72288229092378,8
1,46,1.275446428571429,3.4543111359126955,1.8585777185559649,99.48368347179365,8
1,47,1.5095734126984133,4.091231851536912,2.0226793743786757,131.08131493275283,8
2,0,1.6331597222222223,6.258986510692241,2.501796656543501,110.98865920514775,14
2,1,1.6696428571428568,3.7664044784580497,1.9407226691256145,134.786696940841,14
2,2,1.125744047619048,1.555108241213153,1.2470397913511633,121.06972334320096,15
2,3,0.9367559523809523,1.175867612670068,1.0843742954672377,102.82261216059831,15
2,4,0.8386904761904748,0.9956079931972761,0.9978015800735516,67.68611873732672,15
2,5,0.8510416666666663,1.0329545776643982,1.0163437300758038,70.00791629313248,14
2,6,0.6737351190476192,0.6377883282942806,0.7986165089041677,68.3145187265898,15
2,7,0.8467261904761907,0.9607805413832216,0.9801941345382666,87.98454760702884,15
2,8,0.9767857142857144,1.1518976855788607,1.0732649652247392,83.75250324027054,15
2,9,0.7798115079365082,0.9245365088550854,0.961528215319283,61.67038046108828,15
2,10,0.9555059523809526,1.303343165391157,1.1416405587535672,78.61351599042908,15
2,11,0.9549851190476191,1.589752958475057,1.26085405915001,86.6031362807835,14
2,12,0.8333829365079384,0.9468662997606494,0.9730705523037111,76.93109004912895,15
2,13,1.4330357142857144,3.396154868197279,1.8428659387479271,114.42863911627165,15
2,14,1.154117063492063,1.8794265026612482,1.3709217711675776,89.6745599269361,15
2,15,1.130208333333334,1.8971952062074848,1.3773870938147652,98.35345395159088,15
2,16,1.038128306878307,1.9798974441242554,1.4070882858315095,86.1414673131454,14
2,17,0.9596230158730151,1.3892880566578463,1.1786806423530702,91.42153320091144,15
2,18,0.880505952380953,1.0780927579365098,1.038312456795405,79.98682266527001,15
2,19,0.5115740740740744,0.7503215020576143,0.8662110031958808,22.80427561488677,15
2,20,1.027000661375661,2.2612397775468196,1.50374192518092,100.25817417960685,14
2,21,1.135342261904762,1.5834790229749305,1.2583636290734608,86.32843383056456,15
2,22,0.32162698412698415,0.232339065255732,0.48201562760530076,75.34086214134396,15
2,23,1.0130208333333335,1.217256147250567,1.1032933187736464,100.14168846200968,15
2,24,0.5548363095238096,0.46645186720521553,0.682972815861082,45.61377491582822,15
2,25,1.4526289682539681,3.401046932083018,1.844192758928149,113.08675215129908,14
2,26,0.9514880952380953,1.4089880952380955,1.1870080434597297,81.0447386836489,15
2,27,1.1489087301587304,5.040814850245656,2.245175906303481,42.130883792194474,15
2,28,0.9362351190476201,1.2260514987244922,1.1072720978713824,79.0971035303745,15
2,29,0.9722966269841266,1.4466246909643483,1.2027571205211585,74.64678913291041,15
2,30,1.2518849206349207,2.236039462081129,1.4953392464859367,117.02894279003327,15
2,31,1.2377551020408164,3.6506997084548103,1.9106804307509957,107.1759730279541,14
2,32,0.8536127645502638,2.0098311982972183,1.417685154855343,60.641149107947115,15
2,33,0.9565972222222233,2.324372588734574,1.5245893180573495,46.90023397141625,15
2,34,0.7163194444444443,0.8014514440035269,0.8952382051742022,50.81741153633856,15
2,35,0.7816220238095238,0.9429275616496602,0.9710445724320075,58.65270710921733,15
2,36,1.32061011904762,3.182951831774379,1.7840829105662042,133.7867694285316,14
2,37,0.3749999999999981,0.35869984567900864,0.5989155580538952,24.056828954089966,15
2,38,0.8586309523809526,1.0046237244897962,1.0023091960516954,102.45125246944782,15
2,39,1.1222718253968256,2.917376523526077,1.7080329398246619,68.24721865670786,14
2,40,1.379910714285714,2.5721752763605434,1.603800260743383,113.4064080962371,15
2,41,1.012549603174603,1.6441078678770888,1.2822276973599849,81.66514860017459,15
2,42,0.5866071428571429,0.49961762251196806,0.7068363477580706,40.23813651567806,15
2,43,0.9562499999999999,1.2358540406903504,1.1116897232098308,74.07883446659622,15
2,44,1.2078125000000004,3.781532472363949,1.9446162789516983,71.99757426893122,14
2,45,1.0005952380952376,2.548920540438396,1.5965339145907287,61.055758004084225,14
2,46,0.869196428571429,1.2042367311507949,1.0973772054999114,69.42415423496344,15
2,47,1.23655753968254,2.318860819790881,1.522780621032091,100.77841086779999,15
3,0,1.32703373015873,2.792195836089066,1.6709864859085684,93.30516502169215,21
3,1,1.1383928571428572,1.4072774943310657,1.186287273105071,91.70565382327179,21
3,2,0.9062499999999997,0.9941583404195004,0.997074892081583,83.61544622688074,19
3,3,0.7637648809523808,0.6957088825113376,0.8340916511459263,88.071314050956,22
3,4,0.6226190476190491,0.6436238662131527,0.8022617192744228,50.00110200073944,21
3,5,0.6436011904761904,0.4962978316326528,0.7044840889847356,52.52448771799985,20
3,6,0.6127480158730152,0.5432694790879307,0.737068164478653,66.2371979919573,21
3,7,0.6619047619047616,0.5223876842403624,0.7227639201290851,58.92946369802738,22
3,8,0.8013392857142849,0.7507196101820343,0.8664407713064028,69.86177521994524,22
3,9,0.5647486772486775,0.5664635921884191,0.7526377562867937,48.248566590564636,22
3,10,0.7231398809523815,0.682819851899093,0.8263291425933694,64.9637844129924,22
3,11,0.5758928571428572,0.3846438314909298,0.6201966071262642,49.71909279953204,22
3,12,0.7051091269841274,0.807047351347946,0.8983581420279698,63.28589838015619,20
3,13,0.7196428571428574,0.7020576459750569,0.8378888028700807,72.51706645018476,21
3,14,0.7741815476190473,0.7137146971056935,0.8448163688670417,67.52178503936943,22
3,15,1.0703125,1.3428177260487533,1.1588001234245504,91.6492422789829,21
3,16,0.9037119708994706,1.432746870932015,1.1969740477270236,113.8559990802135,21
3,17,0.6589285714285723,0.5728384038800719,0.7568608880633693,67.61040788360643,21
3,18,0.9712797619047616,1.6001165674603164,1.2649571405626028,83.47038797660547,20
3,19,0.5474537037037037,1.0905992798353918,1.044317614442748,23.807382008881063,21
3,20,0.7997023809523811,0.9898904334110183,0.9949323763005294,60.22915695599272,21
3,21,0.7276041666666668,0.6894810071019151,0.8303499305123805,56.84609118690952,22
3,22,0.14285714285714285,0.03508377425044091,0.18730663162429917,66.42789676225117,22
3,23,0.7078125,0.7227620996315194,0.850154162273831,64.73643969498158,22
3,24,0.4485863095238095,0.2533318275226758,0.5033207998112892,34.11201494040124,20
3,25,0.888293650793651,1.034268658273495,1.0169899991020044,71.53172102974473,22
3,26,1.0735119047619048,1.659260912698413,1.288123019240947,104.96308955966182,18
3,27,0.8022321428571431,2.268602962018142,1.5061882226395684,42.94303597421979,22
3,28,0.6956845238095247,0.5642025403911576,0.7511341693673359,58.48552022649308,22
3,29,0.4374255952380951,0.2366420520754598,0.48645868485973176,41.08148872725188,22
3,30,1.0771825396825396,1.91917438271605,1.3853426950455436,100.70338783403146,20
3,31,1.0612244897959182,1.2756430191124069,1.1294436768216496,93.68406200780267,22
3,32,0.5221643518518523,0.5052925078210309,0.7108392981687428,38.89937516748506,20
3,33,0.6357638888888886,0.8590080054012339,0.9268268475833196,35.42693219821073,21
3,34,0.4227182539682541,0.26397004519400347,0.5137801525886373,31.302823858127756,21
3,35,0.7790178571428572,0.9705193275226763,0.985149393504699,58.694723056176045,21
3,36,1.7143601190476194,6.753487546060093,2.598747303232866,141.32505425048717,17
3,37,0.39236111111111316,0.3235435956790146,0.5688089272145916,33.777674457200014,21
3,38,0.7842261904761904,0.6820790816326529,0.8258807914176555,86.229581541659,22
3,39,0.5479166666666665,0.47141504865835215,0.6865967147156707,39.149096812063824,22
3,40,1.4229166666666675,3.2343900581065785,1.7984410076804238,118.60818712616262,21
3,41,0.6458829365079363,0.6801679979476354,0.8247229825508898,52.97003851899562,21
3,42,0.510763888888889,0.4011511873267829,0.6333649716607186,36.88193815516224,21
3,43,0.7571428571428573,0.9191377708490811,0.9587167312867139,65.88976599358605,21
3,44,0.7038690476190483,0.8067928890306142,0.8982165045414241,92.23287012287177,21
3,45,0.4715277777777779,0.3806748393801967,0.6169885245125688,54.97570737406028,22
3,46,0.6822172619047648,0.6039639136904811,0.7771511524088999,57.3509556647928,21
3,47,1.23030753968254,2.4589897880448497,1.5681166372578443,92.39257539849125,20
4,0,0.6226686507936511,0.4832331624779545,0.6951497410471751,45.224315489598084,29
4,1,0.8005952380952381,0.7024163832199546,0.8381028476386144,64.36354843883385,28
4,2,0.5208333333333333,0.32687163407029485,0.571726887657293,52.11945700360414,26
4,3,0.6205357142857143,0.3975938031462585,0.6305503969915953,69.81914866359263,28
4,4,0.5958333333333345,0.5476262223639463,0.7400177176013736,46.75222874253323,25
4,5,0.9126488095238097,1.289957925878685,1.1357631469099025,76.20722942788774,24
4,6,0.5668898809523814,0.6677641467466622,0.8171683711125035,54.00505313889019,26
4,7,0.5020833333333325,0.2731596336451237,0.5226467579973338,48.367716591840534,28
4,8,0.881249999999999,1.2909508849836215,1.1362001958209749,73.40463654905751,25
4,9,0.35745701058201024,0.19009640468841824,0.43600046409197574,33.18649179609005,29
4,10,0.52626488095238,0.32371146896258396,0.5689564736977548,45.11540898362846,27
4,11,0.6127232142857141,0.581010398951247,0.7622403813438691,53.31509486751461,25
4,12,0.7777777777777786,0.8939986162289021,0.9455150005308758,71.8293800643473,25
4,13,0.658482142857143,0.5928717580782319,0.769981660871369,64.64555713767515,27
4,14,0.9465277777777774,1.2448964927406139,1.1157492965449782,76.64587694522406,27
4,15,0.8668154761904783,1.1801193133503418,1.0863329661528005,69.57110573146268,24
4,16,0.3956101190476191,0.2881977086745192,0.5368404871789377,36.56962174099698,27
4,17,0.7462797619047606,0.9226399911816558,0.960541509348584,71.68538370516731,27
4,18,0.7317708333333343,0.8099472966269852,0.8999707198720329,65.80862572136705,27
4,19,0.3182870370370372,0.29719650205761344,0.5451573186316161,16.54859319872361,28
4,20,0.5680472883597887,0.47497882351243037,0.6891870743944857,54.85978442150444,26
4,21,0.4664434523809524,0.32564172138762915,0.5706502618834317,53.77664521817289,27
4,22,0.1553571428571429,0.04741843033509702,0.21775773312352656,49.154933920217466,26
4,23,0.7632440476190476,0.6733945401077095,0.8206062028206401,70.69179822769908,27
4,24,0.6396577380952381,0.5648335636337867,0.7515540989401805,46.8984250131793,26
4,25,1.0118551587301587,1.5528419469639707,1.2461307904726417,75.607969264913,26
4,26,0.7773809523809525,0.9587927827380955,0.9791796478369511,68.12021906295342,26
4,27,0.20843253968253944,0.11072432445200271,0.3327526475507035,28.24764927357148,28
4,28,1.0423363095238094,1.6979264987244878,1.3030450869883543,81.41568759891771,24
4,29,0.8679315476190483,1.180072731638953,1.0863115260545444,72.04457266664969,23
4,30,1.203670634920635,2.7945216049382715,1.671682267937981,110.55951743374806,26
4,31,0.8433673469387756,1.0328425655976678,1.0162886231763435,83.72120505762794,27
4,32,0.41121858465608546,0.4174649201887556,0.64611525302283,38.11644413744333,26
4,33,0.36944444444444324,0.3653882137345658,0.6044735012674797,20.76001680173418,28
4,34,0.5575396825396827,0.6592660108024688,0.8119519756749588,39.661554687825515,27
4,35,0.9977678571428568,1.3642445259353733,1.168008786754352,71.07696351682603,26
4,36,1.396130952380953,2.712276608560093,1.6468990887604782,122.79504714170861,27
4,37,0.2951388888888907,0.241512345679016,0.4914390559153963,18.31916403548885,28
