iterations,dataset_id,mae,mse,rmse,mape,unique_subsets
1,0,1.4481646825396826,4.936516272597002,2.221827237342499,104.03664429266244,8
1,1,1.5089285714285714,5.3199759070294785,2.3065072961145123,123.77993072009046,8
1,2,1.5260416666666665,5.424713895975056,2.32910152118259,115.42082994970562,8
1,3,1.140625,2.7606890412414966,1.6615321366863467,128.36119246533855,8
1,4,1.025892857142859,1.1932270408163306,1.0923493217905755,90.11790243925763,8
1,5,1.1991071428571427,3.171124220521542,1.7807650660661396,97.28363881883568,8
1,6,0.986855158730159,1.634588923532377,1.278510431530528,95.46657816527858,8
1,7,1.027678571428571,2.4515543509070272,1.565744024707432,93.05533597116359,8
1,8,1.3801091269841268,4.449219114150289,2.1093172151552473,107.68444956913457,8
1,9,1.086541005291005,2.4815677588550837,1.5752992600947553,85.47226935049753,8
1,10,1.3598958333333333,4.299139296343535,2.0734365908663652,95.91433088750618,8
1,11,1.0066964285714284,2.3665386727607713,1.538355834246671,86.99889441825515,8
1,12,0.9768849206349188,2.063917391030483,1.4366340490989635,87.48077127880924,8
1,13,1.6507440476190476,5.940648915816325,2.43734464444738,116.02394910396808,8
1,14,1.3316468253968257,3.0902151931374413,1.7579007916084006,126.47996716515986,8
1,15,1.4084821428571421,3.7965627657312906,1.9484770375170684,123.37831785043795,8
1,16,1.0141121031746032,2.5770369943888065,1.6053152320926898,77.4218101500161,8
1,17,1.1929067460317455,3.368882550705465,1.8354515931250992,105.97966925955267,8
1,18,1.2743303571428566,3.7584499007936483,1.9386722004489692,105.74994545780861,8
1,19,1.0057870370370368,3.062821502057611,1.7500918553200604,37.78335053486843,8
1,20,1.2850611772486775,2.699093200165869,1.6428917189412908,173.6087573550444,8
1,21,1.4707589285714284,3.433553427736835,1.852985004725304,113.13380729017078,8
1,22,0.09345238095238094,0.01874779541446209,0.1369225891314581,31.581982975736928,8
1,23,1.4059523809523808,4.398431742488661,2.0972438443082058,117.14467639053159,8
1,24,0.746651785714286,1.2982227005385494,1.139395761155249,62.167774993695225,8
1,25,1.532862103174603,5.531887705892541,2.351996536114061,116.24130321800554,8
1,26,1.2543154761904762,2.8287797619047623,1.681897666894381,115.34486128064884,8
1,27,1.061111111111111,3.718239205404382,1.9282736334359762,54.76575209512562,8
1,28,1.2065476190476192,3.381613254676868,1.8389163261760628,95.37136557872003,8
1,29,1.1883680555555554,2.1309128854087938,1.4597646678176568,114.74856837957385,8
1,30,1.3193452380952384,3.8513420414462085,1.9624836410646098,140.22795558717485,8
1,31,1.433673469387755,4.883352769679299,2.2098309368997664,118.82690926428678,8
1,32,0.9026289682539694,2.1793211123183904,1.4762523877435019,48.809661356033615,8
1,33,1.2690972222222232,4.055883005401242,2.0139222937842565,62.28752529566495,8
1,34,0.9737599206349209,1.3271644896384487,1.1520262538841937,78.32295306495541,8
1,35,0.9769345238095238,2.3951225021258513,1.5476183321884796,72.67590024206218,8
1,36,1.6224702380952383,4.54188040320295,2.1311687880604273,151.48825644369174,8
1,37,0.7638888888888907,1.5422935956790202,1.241891136806693,41.95642049414062,8
1,38,1.0714285714285714,2.6872874149659873,1.6392947919657366,123.25103018393371,8
1,39,1.2891369047619046,4.051726721938774,2.012890141547415,79.71578192698303,8
1,40,1.7643601190476188,7.13058301445578,2.6703151526469266,142.43425014550226,8
1,41,1.4937830687830689,3.464804792480264,1.8613986119260604,108.49695513354706,8
1,42,1.024900793650794,2.0553963923532383,1.4336653697265755,72.35023148997759,8
1,43,1.147420634920635,3.149172493071302,1.7745907959502387,88.27424240192838,8
1,44,1.1765625000000006,3.7328717580782342,1.932064118521493,70.12455456124792,8
1,45,1.0311011904761904,2.7504830404383966,1.6584580309547772,63.62738416843297,8
1,46,0.9924851190476198,2.4154718501984163,1.554178834690016,84.43907466762599,8
1,47,1.3813492063492063,3.838801295981355,1.9592859148121682,112.95034699333351,8
2,0,1.343402777777778,2.534842165454145,1.5921187661271206,92.16677730091456,15
2,1,1.1919642857142856,1.986642573696145,1.409483087410468,100.58889206252427,15
2,2,1.088541666666667,1.6747138959750578,1.2941073742062743,104.43350703705075,15
2,3,0.9337797619047619,1.2093497555272108,1.0997043946112113,98.42587516112864,15
2,4,1.1741071428571421,3.282996386054417,1.8119040774981487,80.29449203291563,14
2,5,1.0544642857142859,1.5852611252834468,1.2590715330287818,84.59743311267628,13
2,6,0.7583333333333335,1.0847687350403126,1.041522316150889,135.15098255028747,14
2,7,0.7175595238095249,0.7667701247165548,0.8756541124876619,65.0429941712153,15
2,8,0.7870535714285702,0.9202384593883826,0.9592906021578563,69.82907690337984,14
2,9,0.7506448412698408,0.8409427588550846,0.9170293118843501,59.43867339800245,15
2,10,0.9373511904761904,1.2329190582482985,1.1103688838617094,85.88236467977664,15
2,11,0.8299851190476191,0.9729374822845807,0.9863759335489591,73.27610661979746,15
2,12,0.7992559523809528,0.8567497323003306,0.925607763742467,74.4070566857935,15
2,13,1.1754464285714288,2.0936251062925173,1.4469364555129978,97.62432679530302,15
2,14,1.0450148809523805,1.628459240756488,1.276110982930751,101.63835631579137,15
2,15,1.1164434523809519,1.860364849064625,1.363951923296648,101.10981550208813,15
2,16,0.7444444444444442,1.0771672027221373,1.0378666594134998,62.43229691784977,14
2,17,1.1929067460317455,3.3464681161816556,1.8293354301990807,106.3660921660156,14
