iterations,dataset_id,mae,mse,rmse,mape,unique_subsets
1,0,1.5810763888888886,5.985772224977952,2.446583786625333,107.47855235020832,8
1,1,1.4866071428571428,5.26640447845805,2.2948648061395795,123.73485968814416,8
1,2,1.4322916666666665,4.768463895975058,2.1836812716088074,123.4542836367817,8
1,3,1.0755208333333333,2.8365818983843534,1.6842155142333637,123.67652188284421,8
1,4,0.8809523809523802,1.6348193027210862,1.278600525074617,71.37258623983314,8
1,5,1.119345238095238,3.064725410997732,1.7506357162464532,85.1907176695345,8
1,6,0.9954613095238102,1.4426990425799961,1.2011240745984555,108.43584184405204,8
1,7,1.225595238095237,3.4770751842403564,1.8646917129221003,103.02761376552232,8
1,8,1.2026289682539681,2.814658102245529,1.6776942815201847,104.8687215063441,8
1,9,1.065707671957672,2.5086510921884173,1.5838721830338511,82.50251309611508,8
1,10,1.1813988095238095,2.979868463010202,1.7262295510766237,97.8242652378427,8
1,11,1.0617559523809523,2.3516577203798192,1.533511565127508,90.83084742669337,8
1,12,1.1292162698412687,2.987751716427308,1.7285114163427755,91.91182023649466,8
1,13,1.627827380952381,6.197977784863946,2.489573815909853,120.80198186362409,8
1,14,1.4108630952380952,4.100545054248552,2.024980260212072,148.40907824910008,8
1,15,1.4739583333333321,3.945372289540813,1.9862961233262308,126.73561350173037,8
1,16,0.8981398809523813,1.79868878010309,1.3411520346713455,77.58705997113591,8
1,17,1.0462301587301595,1.8033319554673743,1.3428819588732936,104.6104675643116,8
1,18,1.1958333333333326,2.8875793650793593,1.6992878994094436,108.22746116608837,8
1,19,1.1307870370370372,3.8128215020576137,1.9526447454817821,40.11595047898203,8
1,20,1.2249338624338622,3.397034668419835,1.8431046276377896,94.85009905122557,8
1,21,1.3948908730158727,4.7352647372606445,2.176066344866499,94.87153806207166,8
1,22,0.2597222222222222,0.1947398589065255,0.4412933932278224,38.74643348518647,8
1,23,1.167485119047619,2.8808350162981857,1.6973022760540286,115.64436847237303,8
1,24,0.917782738095238,2.000157224348072,1.414269148482025,62.3938321353622,8
1,25,1.6310763888888888,6.360607943987779,2.522024572439329,115.64504959484584,8
1,26,1.5858630952380952,5.765907738095236,2.401230463344832,123.77124297980271,8
1,27,1.061111111111111,3.718239205404382,1.9282736334359762,54.76575209512562,8
1,28,1.1881696428571433,2.628971885629254,1.6214104617983855,95.80091328134202,8
1,29,1.292807539682539,3.1931772703294254,1.7869463535118857,101.12356991901841,8
1,30,1.4768353174603175,5.0913966049382715,2.2564123304348147,133.46336038833132,8
1,31,1.646938775510204,6.302740524781341,2.5105259458490647,130.9472852344166,8
1,32,1.572833994708994,6.7722526599374255,2.6023552140200663,87.28094197890864,8
1,33,1.087847222222222,2.9996330054012343,1.7319448621134665,62.64928608341218,8
1,34,0.9334325396825398,2.055425898368606,1.4336756601018954,67.05209232136382,8
1,35,1.1707589285714286,3.3627564306972797,1.8337820019558704,83.14829434394687,8
1,36,1.6224702380952383,4.54188040320295,2.1311687880604273,151.48825644369174,8
1,37,0.5173611111111132,0.7610435956790149,0.8723781265477802,47.58102087777235,8
1,38,1.2648809523809523,3.6846832482993195,1.9195528771824233,133.35761428740943,8
1,39,1.00843253968254,2.431550630668935,1.5593430125116587,60.21629856912211,8
1,40,1.8862351190476185,8.136051764455779,2.8523765116926234,140.697404735135,8
1,41,1.4732969576719577,3.408467986924709,1.8462036688634083,122.18538781940083,8
1,42,0.8661210317460319,1.0231047256865715,1.011486394217229,65.70039089511074,8
1,43,1.2006944444444443,3.242773683547492,1.8007703028280682,88.96582220502086,8
1,44,1.2390625000000006,4.0889357461734726,2.0221117046724872,72.92469951167674,8
1,45,1.1204861111111106,2.8703987150415697,1.694225107546683,98.85908079312223,8
1,46,1.184747023809523,3.3438944692460266,1.8286318572216844,94.45598949150694,8
1,47,1.48655753968254,4.142670343600404,2.035355090297613,123.77429475132482,8
2,0,1.2310267857142858,2.2907573440255735,1.5135248078659211,87.74884829352499,15
2,1,1.40625,2.3646187641723353,1.5377316944682955,117.04647593832705,14
2,2,1.020833333333334,1.4208076459750583,1.1919763613323286,102.8240404108357,15
2,3,1.0755208333333333,2.7138140412414966,1.6473657885368072,120.91367506034914,14
2,4,0.877380952380951,1.1388371598639409,1.0671631364809884,69.53019912329756,15
2,5,0.7303571428571429,0.7835126133786847,0.8851624785194437,62.405338183156786,15
2,6,0.8179315476190474,1.0206752330561846,1.010284728705816,78.6187031727987,15
2,7,0.7214285714285718,0.7284144699546489,0.8534720088876078,75.89776802229413,15
2,8,1.0654265873015878,1.6812317629598144,1.2966232154946997,89.62396217955609,15
2,9,0.6136243386243384,0.6000573421884181,0.7746336825806235,51.64141952791663,14
2,10,1.0253720238095245,2.475404177295921,1.5733417229883409,94.87154202026815,14
2,11,0.8493303571428572,1.0012112918083902,1.000605462611708,72.0480450113281,15
2,12,0.9330853174603191,1.1376525100781087,1.066607945816132,87.7605878604476,15
2,13,1.0848214285714284,2.8262329931972787,1.6811403847380737,119.74424632894099,14
2,14,1.06468253968254,1.6654942109945838,1.290540278718407,94.1407930682661,13
2,15,0.9631696428571425,1.2147175276360533,1.102142244737971,88.88111932460363,15
2,16,0.5381283068783069,0.43622184888615917,0.660470929629881,62.18247527403029,15
2,17,1.0300099206349205,1.5902553185626096,1.2610532576234081,98.09736251424998,15
2,18,1.0395833333333326,1.6161135912698383,1.2712645638378497,96.3397995901858,15
2,19,1.1307870370370372,3.8128215020576137,1.9526447454817821,40.11595047898203,14
2,20,0.9568039021164014,1.5320772444780364,1.237771079189539,74.36830186777648,15
2,21,1.3249255952380952,3.0541635467844546,1.7476165331057196,96.28157884315807,15
2,22,0.2597222222222222,0.1947398589065255,0.4412933932278224,38.74643348518647,15
2,23,0.8367559523809527,1.05581641510771,1.0275292770075752,88.92161523664018,15
2,24,0.7982886904761902,0.8075232957766436,0.8986229998039464,61.21750369042026,15
2,25,1.2314980158730158,2.204729967797304,1.4848333131356206,88.18591064458347,15
2,26,1.1209821428571427,1.431383928571428,1.1964045839812836,107.24191459016362,15
2,27,0.8674851190476193,2.562485237150417,1.6007764482120597,44.38813523833042,15
2,28,1.1918898809523806,3.301107302295915,1.816894961822481,96.97103226843127,13
2,29,0.649032738095238,0.7316073298532378,0.8553404759820722,63.07192765147271,15
2,30,1.1188492063492064,1.774432319223986,1.3320781956116488,105.3019960614233,15
