iterations,dataset_id,mae,mse,rmse,mape,unique_subsets
1,0,1.6331597222222223,6.317319844025574,2.5134279070674723,111.07782635449756,8
1,1,1.6636904761904763,5.385452097505668,2.320657686412554,138.30156676716564,8
1,2,1.3072916666666665,3.9559638959750583,1.9889605063889675,132.32972133667644,8
1,3,1.140625,2.7785461840986385,1.6668971726230262,129.69327459295914,8
1,4,1.0095238095238117,2.1043877551020462,1.4506508039849033,72.08695760507408,8
1,5,1.1547619047619047,2.3290855300453517,1.5261341782573876,93.06637791536151,8
1,6,0.989806547619048,1.3899088640085673,1.1789439613520938,108.05941501593144,8
1,7,0.9988095238095247,2.317476969954651,1.522326170685721,91.22538133113505,8
1,8,1.207787698412698,3.5423366736740975,1.8821096338083225,100.63748331123699,8
1,9,1.1432705026455026,3.2159427588550846,1.793304982108477,86.69357118965199,8
1,10,1.0331101190476197,2.578454772534017,1.6057567600773217,95.44097779205909,8
1,11,0.9962797619047619,1.6805267679988667,1.2963513289223978,90.08013571991009,8
1,12,1.117609126984127,1.940157470395569,1.3928953551489678,112.20533075631548,8
1,13,1.515029761904762,4.9622262967687085,2.2276055074381347,119.66670521945346,8
1,14,1.1233134920634917,2.835639300280297,1.6839356579989324,113.10131501158946,8
1,15,1.4401041666666663,4.815908003826527,2.1945177155417377,118.15498111836469,8
1,16,1.1728918650793652,3.410630744388807,1.846789306983557,79.344116175496,8
1,17,1.1929067460317455,3.3243140983245123,1.8232701660271065,107.18439523287631,8
1,18,1.1484375000000009,1.8997445436507967,1.3783122083369923,114.14962917308232,8
1,19,1.1307870370370372,3.8128215020576137,1.9526447454817821,40.11595047898203,8
1,20,1.1485532407407404,3.2677935969912646,1.8077039572317324,92.62255409214393,8
1,21,1.3948908730158727,4.736752832498739,2.1764082412311208,94.81992752276535,8
1,22,0.5424603174603174,0.9167636684303352,0.957477763935192,113.72733036121771,8
1,23,1.3927083333333332,4.385187694869614,2.0940839751236373,116.1907706691069,8
1,24,0.6995535714285717,1.2395917481575967,1.113369546986802,48.44935397451003,8
1,25,1.5995535714285714,5.870478975733812,2.4229071331220706,108.05931254756472,8
1,26,1.309077380952381,2.3699255952380955,1.5394562661011502,126.43557311626824,8
1,27,0.9046874999999999,2.8043007133408904,1.6746046438908768,45.113978317328204,8
1,28,1.3395089285714281,4.177669802295915,2.043934882107528,100.17657843575253,8
1,29,1.0079861111111115,2.328556734615143,1.5259609217195382,81.1346059916703,8
1,30,1.267013888888889,3.8324680335097003,1.9576690306355924,122.62186365275932,8
1,31,1.433673469387755,4.846618075801749,2.201503594319516,119.93108485073923,8
1,32,1.1526289682539694,3.5156637049109847,1.8750103212811882,59.19545684519187,8
1,33,0.75625,1.534876060956789,1.2389011505995098,38.35842379180504,8
1,34,0.9278769841269845,1.1386104221781315,1.0670568973480896,72.42497629403168,8
1,35,1.1421130952380956,1.985896311649661,1.4092183335628519,88.47710506795121,8
1,36,1.7143601190476192,6.784737546060092,2.604752876197681,141.0571369710711,8
1,37,0.7638888888888907,1.5422935956790202,1.241891136806693,41.95642049414062,8
1,38,1.0818452380952381,2.6950999149659873,1.641675947002327,126.40055238465851,8
1,39,0.843700396825397,1.7394003330498866,1.3188632730688525,51.883051379277646,8
